0.031373,0.038235,0.032353,0.031373,0.023725
0.023725,0.031373,0.038235,0.032353,0.02
0.02,0.023725,0.031373,0.038235,0.017843
0.017843,0.02,0.023725,0.031373,0.016824
0.016824,0.017843,0.02,0.023725,0.015784
0.015784,0.016824,0.017843,0.02,0.015098
0.015098,0.015784,0.016824,0.017843,0.016824
0.016824,0.015098,0.015784,0.016824,0.032353
0.032353,0.016824,0.015098,0.015784,0.039216
0.039216,0.032353,0.016824,0.015098,0.048824
0.048824,0.039216,0.032353,0.016824,0.043137
0.043137,0.048824,0.039216,0.032353,0.037255
0.037255,0.043137,0.048824,0.039216,0.028431
0.028431,0.037255,0.043137,0.048824,0.02098
0.02098,0.028431,0.037255,0.043137,0.017843
0.017843,0.02098,0.028431,0.037255,0.034314
0.034314,0.017843,0.02098,0.028431,0.038235
0.038235,0.034314,0.017843,0.02098,0.034314
0.034314,0.038235,0.034314,0.017843,0.032353
0.032353,0.034314,0.038235,0.034314,0.046471
0.046471,0.032353,0.034314,0.038235,0.058627
0.058627,0.046471,0.032353,0.034314,0.053529
0.053529,0.058627,0.046471,0.032353,0.046471
0.046471,0.053529,0.058627,0.046471,0.037255
0.037255,0.046471,0.053529,0.058627,0.023333
0.023333,0.037255,0.046471,0.053529,0.02098
0.02098,0.023333,0.037255,0.046471,0.041176
0.041176,0.02098,0.023333,0.037255,0.070588
0.070588,0.041176,0.02098,0.023333,0.092549
0.092549,0.070588,0.041176,0.02098,0.099216
0.099216,0.092549,0.070588,0.041176,0.076863
0.076863,0.099216,0.092549,0.070588,0.047647
0.047647,0.076863,0.099216,0.092549,0.035294
0.035294,0.047647,0.076863,0.099216,0.02549
0.02549,0.035294,0.047647,0.076863,0.019569
0.019569,0.02549,0.035294,0.047647,0.017157
0.017157,0.019569,0.02549,0.035294,0.016118
0.016118,0.017157,0.019569,0.02549,0.015098
0.015098,0.016118,0.017157,0.019569,0.019804
0.019804,0.015098,0.016118,0.017157,0.033725
0.033725,0.019804,0.015098,0.016118,0.057255
0.057255,0.033725,0.019804,0.015098,0.057255
0.057255,0.057255,0.033725,0.019804,0.057255
0.057255,0.057255,0.057255,0.033725,0.12216
0.12216,0.057255,0.057255,0.057255,0.12039
0.12039,0.12216,0.057255,0.057255,0.12745
0.12745,0.12039,0.12216,0.057255,0.1151
0.1151,0.12745,0.12039,0.12216,0.072157
0.072157,0.1151,0.12745,0.12039,0.065882
0.065882,0.072157,0.1151,0.12745,0.054706
0.054706,0.065882,0.072157,0.1151,0.043137
0.043137,0.054706,0.065882,0.072157,0.032353
0.032353,0.043137,0.054706,0.065882,0.040196
0.040196,0.032353,0.043137,0.054706,0.038235
0.038235,0.040196,0.032353,0.043137,0.039216
0.039216,0.038235,0.040196,0.032353,0.042157
0.042157,0.039216,0.038235,0.040196,0.051176
0.051176,0.042157,0.039216,0.038235,0.062745
0.062745,0.051176,0.042157,0.039216,0.064314
0.064314,0.062745,0.051176,0.042157,0.052353
0.052353,0.064314,0.062745,0.051176,0.042157
0.042157,0.052353,0.064314,0.062745,0.054706
0.054706,0.042157,0.052353,0.064314,0.094118
0.094118,0.054706,0.042157,0.052353,0.09098
0.09098,0.094118,0.054706,0.042157,0.089412
0.089412,0.09098,0.094118,0.054706,0.064314
0.064314,0.089412,0.09098,0.094118,0.043137
0.043137,0.064314,0.089412,0.09098,0.038235
0.038235,0.043137,0.064314,0.089412,0.14686
0.14686,0.038235,0.043137,0.064314,0.14686
0.14686,0.14686,0.038235,0.043137,0.17471
0.17471,0.14686,0.14686,0.038235,0.18765
0.18765,0.17471,0.14686,0.14686,0.1098
0.1098,0.18765,0.17471,0.14686,0.075294
0.075294,0.1098,0.18765,0.17471,0.058627
0.058627,0.075294,0.1098,0.18765,0.044118
0.044118,0.058627,0.075294,0.1098,0.035294
0.035294,0.044118,0.058627,0.075294,0.035294
0.035294,0.035294,0.044118,0.058627,0.031373
0.031373,0.035294,0.035294,0.044118,0.031373
0.031373,0.031373,0.035294,0.035294,0.027451
0.027451,0.031373,0.031373,0.035294,0.023333
0.023333,0.027451,0.031373,0.031373,0.02098
0.02098,0.023333,0.027451,0.031373,0.018863
0.018863,0.02098,0.023333,0.027451,0.01749
0.01749,0.018863,0.02098,0.023333,0.016471
0.016471,0.01749,0.018863,0.02098,0.015784
0.015784,0.016471,0.01749,0.018863,0.015784
0.015784,0.015784,0.016471,0.01749,0.015451
0.015451,0.015784,0.015784,0.016471,0.016824
0.016824,0.015451,0.015784,0.015784,0.035294
0.035294,0.016824,0.015451,0.015784,0.030392
0.030392,0.035294,0.016824,0.015451,0.022941
0.022941,0.030392,0.035294,0.016824,0.036078
0.036078,0.022941,0.030392,0.035294,0.041765
0.041765,0.036078,0.022941,0.030392,0.052353
0.052353,0.041765,0.036078,0.022941,0.041176
0.041176,0.052353,0.041765,0.036078,0.034314
0.034314,0.041176,0.052353,0.041765,0.029412
0.029412,0.034314,0.041176,0.052353,0.022941
0.022941,0.029412,0.034314,0.041176,0.019569
0.019569,0.022941,0.029412,0.034314,0.026471
0.026471,0.019569,0.022941,0.029412,0.1451
0.1451,0.026471,0.019569,0.022941,0.14686
0.14686,0.1451,0.026471,0.019569,0.18765
0.18765,0.14686,0.1451,0.026471,0.16667
0.16667,0.18765,0.14686,0.1451,0.06902
0.06902,0.16667,0.18765,0.14686,0.065882
0.065882,0.06902,0.16667,0.18765,0.1151
0.1151,0.065882,0.06902,0.16667,0.11157
0.11157,0.1151,0.065882,0.06902,0.1151
0.1151,0.11157,0.1151,0.065882,0.34706
0.34706,0.1151,0.11157,0.1151,0.41961
0.41961,0.34706,0.1151,0.11157,0.3098
0.3098,0.41961,0.34706,0.1151,0.18
0.18,0.3098,0.41961,0.34706,0.076863
0.076863,0.18,0.3098,0.41961,0.052353
0.052353,0.076863,0.18,0.3098,0.041176
0.041176,0.052353,0.076863,0.18,0.031373
0.031373,0.041176,0.052353,0.076863,0.02549
0.02549,0.031373,0.041176,0.052353,0.022157
0.022157,0.02549,0.031373,0.041176,0.020196
0.020196,0.022157,0.02549,0.031373,0.027843
0.027843,0.020196,0.022157,0.02549,0.041176
0.041176,0.027843,0.020196,0.022157,0.057255
0.057255,0.041176,0.027843,0.020196,0.06
0.06,0.057255,0.041176,0.027843,0.05
0.05,0.06,0.057255,0.041176,0.033333
0.033333,0.05,0.06,0.057255,0.021373
0.021373,0.033333,0.05,0.06,0.017843
0.017843,0.021373,0.033333,0.05,0.016118
0.016118,0.017843,0.021373,0.033333,0.014745
0.014745,0.016118,0.017843,0.021373,0.014745
0.014745,0.014745,0.016118,0.017843,0.016824
0.016824,0.014745,0.014745,0.016118,0.02098
0.02098,0.016824,0.014745,0.014745,0.028431
0.028431,0.02098,0.016824,0.014745,0.021765
0.021765,0.028431,0.02098,0.016824,0.017157
0.017157,0.021765,0.028431,0.02098,0.017157
0.017157,0.017157,0.021765,0.028431,0.022941
0.022941,0.017157,0.017157,0.021765,0.02549
0.02549,0.022941,0.017157,0.017157,0.027451
0.027451,0.02549,0.022941,0.017157,0.092549
0.092549,0.027451,0.02549,0.022941,0.2451
0.2451,0.092549,0.027451,0.02549,0.21373
0.21373,0.2451,0.092549,0.027451,0.17471
0.17471,0.21373,0.2451,0.092549,0.11333
0.11333,0.17471,0.21373,0.2451,0.053529
0.053529,0.11333,0.17471,0.21373,0.037255
0.037255,0.053529,0.11333,0.17471,0.02549
0.02549,0.037255,0.053529,0.11333,0.018529
0.018529,0.02549,0.037255,0.053529,0.017843
0.017843,0.018529,0.02549,0.037255,0.014745
0.014745,0.017843,0.018529,0.02549,0.013373
0.013373,0.014745,0.017843,0.018529,0.012353
0.012353,0.013373,0.014745,0.017843,0.011471
0.011471,0.012353,0.013373,0.014745,0.010588
0.010588,0.011471,0.012353,0.013373,0.01
0.01,0.010588,0.011471,0.012353,0.0097059
0.0097059,0.01,0.010588,0.011471,0.0091177
0.0091177,0.0097059,0.01,0.010588,0.0088235
0.0088235,0.0091177,0.0097059,0.01,0.0082353
0.0082353,0.0088235,0.0091177,0.0097059,0.0079412
0.0079412,0.0082353,0.0088235,0.0091177,0.0076471
0.0076471,0.0079412,0.0082353,0.0088235,0.0074118
0.0074118,0.0076471,0.0079412,0.0082353,0.0070588
0.0070588,0.0074118,0.0076471,0.0079412,0.0069019
0.0069019,0.0070588,0.0074118,0.0076471,0.0065686
0.0065686,0.0069019,0.0070588,0.0074118,0.0063529
0.0063529,0.0065686,0.0069019,0.0070588,0.011333
0.011333,0.0063529,0.0065686,0.0069019,0.018471
0.018471,0.011333,0.0063529,0.0065686,0.020588
0.020588,0.018471,0.011333,0.0063529,0.032353
0.032353,0.020588,0.018471,0.011333,0.021373
0.021373,0.032353,0.020588,0.018471,0.049412
0.049412,0.021373,0.032353,0.020588,0.029804
0.029804,0.049412,0.021373,0.032353,0.022941
0.022941,0.029804,0.049412,0.021373,0.02
0.02,0.022941,0.029804,0.049412,0.01749
0.01749,0.02,0.022941,0.029804,0.010882
0.010882,0.01749,0.02,0.022941,0.0094118
0.0094118,0.010882,0.01749,0.02,0.011765
0.011765,0.0094118,0.010882,0.01749,0.013039
0.013039,0.011765,0.0094118,0.010882,0.019157
0.019157,0.013039,0.011765,0.0094118,0.029804
0.029804,0.019157,0.013039,0.011765,0.045294
0.045294,0.029804,0.019157,0.013039,0.044118
0.044118,0.045294,0.029804,0.019157,0.043137
0.043137,0.044118,0.045294,0.029804,0.031373
0.031373,0.043137,0.044118,0.045294,0.017843
0.017843,0.031373,0.043137,0.044118,0.012059
0.012059,0.017843,0.031373,0.043137,0.01
0.01,0.012059,0.017843,0.031373,0.0091177
0.0091177,0.01,0.012059,0.017843,0.01
0.01,0.0091177,0.01,0.012059,0.0094118
0.0094118,0.01,0.0091177,0.01,0.012059
0.012059,0.0094118,0.01,0.0091177,0.015098
0.015098,0.012059,0.0094118,0.01,0.021765
0.021765,0.015098,0.012059,0.0094118,0.015784
0.015784,0.021765,0.015098,0.012059,0.012706
0.012706,0.015784,0.021765,0.015098,0.0097059
0.0097059,0.012706,0.015784,0.021765,0.0079412
0.0079412,0.0097059,0.012706,0.015784,0.0072941
0.0072941,0.0079412,0.0097059,0.012706,0.0079412
0.0079412,0.0072941,0.0079412,0.0097059,0.0076471
0.0076471,0.0079412,0.0072941,0.0079412,0.0076471
0.0076471,0.0076471,0.0079412,0.0072941,0.0097059
0.0097059,0.0076471,0.0076471,0.0079412,0.0085294
0.0085294,0.0097059,0.0076471,0.0076471,0.0074118
0.0074118,0.0085294,0.0097059,0.0076471,0.006451
0.006451,0.0074118,0.0085294,0.0097059,0.0058823
0.0058823,0.006451,0.0074118,0.0085294,0.0054117
0.0054117,0.0058823,0.006451,0.0074118,0.0050784
0.0050784,0.0054117,0.0058823,0.006451,0.0050784
0.0050784,0.0050784,0.0054117,0.0058823,0.0055294
0.0055294,0.0050784,0.0050784,0.0054117,0.014412
0.014412,0.0055294,0.0050784,0.0050784,0.014412
0.014412,0.014412,0.0055294,0.0050784,0.011471
0.011471,0.014412,0.014412,0.0055294,0.015098
0.015098,0.011471,0.014412,0.014412,0.035294
0.035294,0.015098,0.011471,0.014412,0.030392
0.030392,0.035294,0.015098,0.011471,0.023725
0.023725,0.030392,0.035294,0.015098,0.01749
0.01749,0.023725,0.030392,0.035294,0.010294
0.010294,0.01749,0.023725,0.030392,0.0082353
0.0082353,0.010294,0.01749,0.023725,0.0085294
0.0085294,0.0082353,0.010294,0.01749,0.015098
0.015098,0.0085294,0.0082353,0.010294,0.096863
0.096863,0.015098,0.0085294,0.0082353,0.097451
0.097451,0.096863,0.015098,0.0085294,0.083137
0.083137,0.097451,0.096863,0.015098,0.072157
0.072157,0.083137,0.097451,0.096863,0.048824
0.048824,0.072157,0.083137,0.097451,0.038235
0.038235,0.048824,0.072157,0.083137,0.028431
0.028431,0.038235,0.048824,0.072157,0.02549
0.02549,0.028431,0.038235,0.048824,0.045294
0.045294,0.02549,0.028431,0.038235,0.027451
0.027451,0.045294,0.02549,0.028431,0.018196
0.018196,0.027451,0.045294,0.02549,0.013039
0.013039,0.018196,0.027451,0.045294,0.011176
0.011176,0.013039,0.018196,0.027451,0.0094118
0.0094118,0.011176,0.013039,0.018196,0.013725
0.013725,0.0094118,0.011176,0.013039,0.011176
0.011176,0.013725,0.0094118,0.011176,0.0088235
0.0088235,0.011176,0.013725,0.0094118,0.0074706
0.0074706,0.0088235,0.011176,0.013725,0.0071176
0.0071176,0.0074706,0.0088235,0.011176,0.011471
0.011471,0.0071176,0.0074706,0.0088235,0.018529
0.018529,0.011471,0.0071176,0.0074706,0.029412
0.029412,0.018529,0.011471,0.0071176,0.038235
0.038235,0.029412,0.018529,0.011471,0.041176
0.041176,0.038235,0.029412,0.018529,0.023333
0.023333,0.041176,0.038235,0.029412,0.029412
0.029412,0.023333,0.041176,0.038235,0.027451
0.027451,0.029412,0.023333,0.041176,0.02451
0.02451,0.027451,0.029412,0.023333,0.020196
0.020196,0.02451,0.027451,0.029412,0.015098
0.015098,0.020196,0.02451,0.027451,0.010882
0.010882,0.015098,0.020196,0.02451,0.0091177
0.0091177,0.010882,0.015098,0.020196,0.0079412
0.0079412,0.0091177,0.010882,0.015098,0.0071765
0.0071765,0.0079412,0.0091177,0.010882,0.0065686
0.0065686,0.0071765,0.0079412,0.0091177,0.0061961
0.0061961,0.0065686,0.0071765,0.0079412,0.012294
0.012294,0.0061961,0.0065686,0.0071765,0.013039
0.013039,0.012294,0.0061961,0.0065686,0.010588
0.010588,0.013039,0.012294,0.0061961,0.0076471
0.0076471,0.010588,0.013039,0.012294,0.0060784
0.0060784,0.0076471,0.010588,0.013039,0.0088431
0.0088431,0.0060784,0.0076471,0.010588,0.065882
0.065882,0.0088431,0.0060784,0.0076471,0.057255
0.057255,0.065882,0.0088431,0.0060784,0.053529
0.053529,0.057255,0.065882,0.0088431,0.041176
0.041176,0.053529,0.057255,0.065882,0.026471
0.026471,0.041176,0.053529,0.057255,0.021373
0.021373,0.026471,0.041176,0.053529,0.020196
0.020196,0.021373,0.026471,0.041176,0.01749
0.01749,0.020196,0.021373,0.026471,0.012922
0.012922,0.01749,0.020196,0.021373,0.031765
0.031765,0.012922,0.01749,0.020196,0.01749
0.01749,0.031765,0.012922,0.01749,0.011176
0.011176,0.01749,0.031765,0.012922,0.0088235
0.0088235,0.011176,0.01749,0.031765,0.0082353
0.0082353,0.0088235,0.011176,0.01749,0.0088235
0.0088235,0.0082353,0.0088235,0.011176,0.0088235
0.0088235,0.0088235,0.0082353,0.0088235,0.0079412
0.0079412,0.0088235,0.0088235,0.0082353,0.0076471
0.0076471,0.0079412,0.0088235,0.0088235,0.0072941
0.0072941,0.0076471,0.0079412,0.0088235,0.0063529
0.0063529,0.0072941,0.0076471,0.0079412,0.0058235
0.0058235,0.0063529,0.0072941,0.0076471,0.0054706
0.0054706,0.0058235,0.0063529,0.0072941,0.0052157
0.0052157,0.0054706,0.0058235,0.0063529,0.0050196
0.0050196,0.0052157,0.0054706,0.0058235,0.0049412
0.0049412,0.0050196,0.0052157,0.0054706,0.0047059
0.0047059,0.0049412,0.0050196,0.0052157,0.0046667
0.0046667,0.0047059,0.0049412,0.0050196,0.0046667
0.0046667,0.0046667,0.0047059,0.0049412,0.0050196
0.0050196,0.0046667,0.0046667,0.0047059,0.0054117
0.0054117,0.0050196,0.0046667,0.0046667,0.0054706
0.0054706,0.0054117,0.0050196,0.0046667,0.0059608
0.0059608,0.0054706,0.0054117,0.0050196,0.0056863
0.0056863,0.0059608,0.0054706,0.0054117,0.0052353
0.0052353,0.0056863,0.0059608,0.0054706,0.0050981
0.0050981,0.0052353,0.0056863,0.0059608,0.0050588
0.0050588,0.0050981,0.0052353,0.0056863,0.0048431
0.0048431,0.0050588,0.0050981,0.0052353,0.0046667
0.0046667,0.0048431,0.0050588,0.0050981,0.0045882
0.0045882,0.0046667,0.0048431,0.0050588,0.0071765
0.0071765,0.0045882,0.0046667,0.0048431,0.0066667
0.0066667,0.0071765,0.0045882,0.0046667,0.010706
0.010706,0.0066667,0.0071765,0.0045882,0.0090392
0.0090392,0.010706,0.0066667,0.0071765,0.0071765
0.0071765,0.0090392,0.010706,0.0066667,0.0058235
0.0058235,0.0071765,0.0090392,0.010706,0.0052353
0.0052353,0.0058235,0.0071765,0.0090392,0.0049216
0.0049216,0.0052353,0.0058235,0.0071765,0.0047059
0.0047059,0.0049216,0.0052353,0.0058235,0.0046274
0.0046274,0.0047059,0.0049216,0.0052353,0.004549
0.004549,0.0046274,0.0047059,0.0049216,0.0044314
0.0044314,0.004549,0.0046274,0.0047059,0.0046274
0.0046274,0.0044314,0.004549,0.0046274,0.0054706
0.0054706,0.0046274,0.0044314,0.004549,0.0053334
0.0053334,0.0054706,0.0046274,0.0044314,0.0050981
0.0050981,0.0053334,0.0054706,0.0046274,0.0049216
0.0049216,0.0050981,0.0053334,0.0054706,0.0059608
0.0059608,0.0049216,0.0050981,0.0053334,0.0082353
0.0082353,0.0059608,0.0049216,0.0050981,0.0082353
0.0082353,0.0082353,0.0059608,0.0049216,0.0071765
0.0071765,0.0082353,0.0082353,0.0059608,0.0061961
0.0061961,0.0071765,0.0082353,0.0082353,0.0054117
0.0054117,0.0061961,0.0071765,0.0082353,0.0050196
0.0050196,0.0054117,0.0061961,0.0071765,0.0047059
0.0047059,0.0050196,0.0054117,0.0061961,0.0045882
0.0045882,0.0047059,0.0050196,0.0054117,0.0045098
0.0045098,0.0045882,0.0047059,0.0050196,0.0044706
0.0044706,0.0045098,0.0045882,0.0047059,0.0043333
0.0043333,0.0044706,0.0045098,0.0045882,0.0042942
0.0042942,0.0043333,0.0044706,0.0045098,0.0042549
0.0042549,0.0042942,0.0043333,0.0044706,0.0042549
0.0042549,0.0042549,0.0042942,0.0043333,0.0041764
0.0041764,0.0042549,0.0042549,0.0042942,0.0039804
0.0039804,0.0041764,0.0042549,0.0042549,0.0038628
0.0038628,0.0039804,0.0041764,0.0042549,0.0037451
0.0037451,0.0038628,0.0039804,0.0041764,0.0036471
0.0036471,0.0037451,0.0038628,0.0039804,0.0036471
0.0036471,0.0036471,0.0037451,0.0038628,0.0035686
0.0035686,0.0036471,0.0036471,0.0037451,0.0033725
0.0033725,0.0035686,0.0036471,0.0036471,0.0033137
0.0033137,0.0033725,0.0035686,0.0036471,0.0033137
0.0033137,0.0033137,0.0033725,0.0035686,0.0033529
0.0033529,0.0033137,0.0033137,0.0033725,0.003451
0.003451,0.0033529,0.0033137,0.0033137,0.0036079
0.0036079,0.003451,0.0033529,0.0033137,0.0036667
0.0036667,0.0036079,0.003451,0.0033529,0.0037451
0.0037451,0.0036667,0.0036079,0.003451,0.0038235
0.0038235,0.0037451,0.0036667,0.0036079,0.0038628
0.0038628,0.0038235,0.0037451,0.0036667,0.0039411
0.0039411,0.0038628,0.0038235,0.0037451,0.0040196
0.0040196,0.0039411,0.0038628,0.0038235,0.0040981
0.0040981,0.0040196,0.0039411,0.0038628,0.0042549
0.0042549,0.0040981,0.0040196,0.0039411,0.0043725
0.0043725,0.0042549,0.0040981,0.0040196,0.0048039
0.0048039,0.0043725,0.0042549,0.0040981,0.0052353
0.0052353,0.0048039,0.0043725,0.0042549,0.0052353
0.0052353,0.0052353,0.0048039,0.0043725,0.0051569
0.0051569,0.0052353,0.0052353,0.0048039,0.0052353
0.0052353,0.0051569,0.0052353,0.0052353,0.0058235
0.0058235,0.0052353,0.0051569,0.0052353,0.0061961
0.0061961,0.0058235,0.0052353,0.0051569,0.0087647
0.0087647,0.0061961,0.0058235,0.0052353,0.013059
0.013059,0.0087647,0.0061961,0.0058235,0.018235
0.018235,0.013059,0.0087647,0.0061961,0.017059
0.017059,0.018235,0.013059,0.0087647,0.015667
0.015667,0.017059,0.018235,0.013059,0.023137
0.023137,0.015667,0.017059,0.018235,0.02549
0.02549,0.023137,0.015667,0.017059,0.02451
0.02451,0.02549,0.023137,0.015667,0.019804
0.019804,0.02451,0.02549,0.023137,0.016706
0.016706,0.019804,0.02451,0.02549,0.015
0.015,0.016706,0.019804,0.02451,0.014667
0.014667,0.015,0.016706,0.019804,0.013059
0.013059,0.014667,0.015,0.016706,0.011274
0.011274,0.013059,0.014667,0.015,0.011569
0.011569,0.011274,0.013059,0.014667,0.014333
0.014333,0.011569,0.011274,0.013059,0.013059
0.013059,0.014333,0.011569,0.011274,0.011274
0.011274,0.013059,0.014333,0.011569,0.0098627
0.0098627,0.011274,0.013059,0.014333,0.0090392
0.0090392,0.0098627,0.011274,0.013059,0.0084902
0.0084902,0.0090392,0.0098627,0.011274,0.0082353
0.0082353,0.0084902,0.0090392,0.0098627,0.0095883
0.0095883,0.0082353,0.0084902,0.0090392,0.10294
0.10294,0.0095883,0.0082353,0.0084902,0.43922
0.43922,0.10294,0.0095883,0.0082353,0.71765
0.71765,0.43922,0.10294,0.0095883,0.6098
0.6098,0.71765,0.43922,0.10294,0.28431
0.28431,0.6098,0.71765,0.43922,0.1098
0.1098,0.28431,0.6098,0.71765,0.09098
0.09098,0.1098,0.28431,0.6098,0.078431
0.078431,0.09098,0.1098,0.28431,0.064314
0.064314,0.078431,0.09098,0.1098,0.053529
0.053529,0.064314,0.078431,0.09098,0.055882
0.055882,0.053529,0.064314,0.078431,0.061373
0.061373,0.055882,0.053529,0.064314,0.05
0.05,0.061373,0.055882,0.053529,0.044118
0.044118,0.05,0.061373,0.055882,0.038235
0.038235,0.044118,0.05,0.061373,0.031373
0.031373,0.038235,0.044118,0.05,0.026471
0.026471,0.031373,0.038235,0.044118,0.023922
0.023922,0.026471,0.031373,0.038235,0.022157
0.022157,0.023922,0.026471,0.031373,0.02098
0.02098,0.022157,0.023922,0.026471,0.029412
0.029412,0.02098,0.022157,0.023922,0.041961
0.041961,0.029412,0.02098,0.022157,0.057255
0.057255,0.041961,0.029412,0.02098,0.057255
0.057255,0.057255,0.041961,0.029412,0.05
0.05,0.057255,0.057255,0.041961,0.041176
0.041176,0.05,0.057255,0.057255,0.035294
0.035294,0.041176,0.05,0.057255,0.028431
0.028431,0.035294,0.041176,0.05,0.042157
0.042157,0.028431,0.035294,0.041176,0.055882
0.055882,0.042157,0.028431,0.035294,0.055882
0.055882,0.055882,0.042157,0.028431,0.045294
0.045294,0.055882,0.055882,0.042157,0.036275
0.036275,0.045294,0.055882,0.055882,0.030392
0.030392,0.036275,0.045294,0.055882,0.02549
0.02549,0.030392,0.036275,0.045294,0.062745
0.062745,0.02549,0.030392,0.036275,0.084706
0.084706,0.062745,0.02549,0.030392,0.078431
0.078431,0.084706,0.062745,0.02549,0.12235
0.12235,0.078431,0.084706,0.062745,0.37843
0.37843,0.12235,0.078431,0.084706,0.44706
0.44706,0.37843,0.12235,0.078431,0.48235
0.48235,0.44706,0.37843,0.12235,0.30196
0.30196,0.48235,0.44706,0.37843,0.10275
0.10275,0.30196,0.48235,0.44706,0.06
0.06,0.10275,0.30196,0.48235,0.046471
0.046471,0.06,0.10275,0.30196,0.036275
0.036275,0.046471,0.06,0.10275,0.033333
0.033333,0.036275,0.046471,0.06,0.047647
0.047647,0.033333,0.036275,0.046471,0.048824
0.048824,0.047647,0.033333,0.036275,0.05
0.05,0.048824,0.047647,0.033333,0.039216
0.039216,0.05,0.048824,0.047647,0.030392
0.030392,0.039216,0.05,0.048824,0.023922
0.023922,0.030392,0.039216,0.05,0.02549
0.02549,0.023922,0.030392,0.039216,0.031373
0.031373,0.02549,0.023922,0.030392,0.031373
0.031373,0.031373,0.02549,0.023922,0.046471
0.046471,0.031373,0.031373,0.02549,0.054706
0.054706,0.046471,0.031373,0.031373,0.053529
0.053529,0.054706,0.046471,0.031373,0.051176
0.051176,0.053529,0.054706,0.046471,0.046471
0.046471,0.051176,0.053529,0.054706,0.044118
0.044118,0.046471,0.051176,0.053529,0.040196
0.040196,0.044118,0.046471,0.051176,0.031373
0.031373,0.040196,0.044118,0.046471,0.023922
0.023922,0.031373,0.040196,0.044118,0.02549
0.02549,0.023922,0.031373,0.040196,0.057255
