0.31346,0.03559,0.10204,0.052353
0.25991,0.31346,0.03559,0.041176
0.17432,0.25991,0.31346,0.034314
0.15024,0.17432,0.25991,0.029412
0.23717,0.15024,0.17432,0.022941
0.42368,0.23717,0.15024,0.019569
0.20576,0.42368,0.23717,0.026471
0.3778,0.20576,0.42368,0.1451
0.21464,0.3778,0.20576,0.14686
0.15428,0.21464,0.3778,0.18765
0.21495,0.15428,0.21464,0.16667
0.19791,0.21495,0.15428,0.06902
0.057994,0.19791,0.21495,0.065882
0.14463,0.057994,0.19791,0.1151
0.079113,0.14463,0.057994,0.11157
0.1109,0.079113,0.14463,0.1151
0.38951,0.1109,0.079113,0.34706
0.43394,0.38951,0.1109,0.41961
0.1075,0.43394,0.38951,0.3098
0.15464,0.1075,0.43394,0.18
0.13988,0.15464,0.1075,0.076863
0.20525,0.13988,0.15464,0.052353
0.62392,0.20525,0.13988,0.041176
0.60855,0.62392,0.20525,0.031373
0.26353,0.60855,0.62392,0.02549
0.1696,0.26353,0.60855,0.022157
0.067868,0.1696,0.26353,0.020196
0.22179,0.067868,0.1696,0.027843
0.10642,0.22179,0.067868,0.041176
0.46068,0.10642,0.22179,0.057255
0.55551,0.46068,0.10642,0.06
0.42303,0.55551,0.46068,0.05
0.56262,0.42303,0.55551,0.033333
0.58665,0.56262,0.42303,0.021373
0.65621,0.58665,0.56262,0.017843
0.40569,0.65621,0.58665,0.016118
0.12322,0.40569,0.65621,0.014745
0.071027,0.12322,0.40569,0.014745
0.040802,0.071027,0.12322,0.016824
0.17255,0.040802,0.071027,0.02098
0.37678,0.17255,0.040802,0.028431
0.60882,0.37678,0.17255,0.021765
0.21667,0.60882,0.37678,0.017157
0.11298,0.21667,0.60882,0.017157
0.19039,0.11298,0.21667,0.022941
0.20544,0.19039,0.11298,0.02549
0.19803,0.20544,0.19039,0.027451
0.1588,0.19803,0.20544,0.092549
0.18429,0.1588,0.19803,0.2451
0.61812,0.18429,0.1588,0.21373
0.62452,0.61812,0.18429,0.17471
0.64502,0.62452,0.61812,0.11333
0.73682,0.64502,0.62452,0.053529
0.62818,0.73682,0.64502,0.037255
0.68114,0.62818,0.73682,0.02549
0.36626,0.68114,0.62818,0.018529
0.39687,0.36626,0.68114,0.017843
0.65877,0.39687,0.36626,0.014745
0.54081,0.65877,0.39687,0.013373
0.6835,0.54081,0.65877,0.012353
0.64502,0.6835,0.54081,0.011471
0.68473,0.64502,0.6835,0.010588
0.71461,0.68473,0.64502,0.01
0.63413,0.71461,0.68473,0.0097059
0.6188,0.63413,0.71461,0.0091177
0.70434,0.6188,0.63413,0.0088235
0.38996,0.70434,0.6188,0.0082353
0.35861,0.38996,0.70434,0.0079412
0.49163,0.35861,0.38996,0.0076471
0.33764,0.49163,0.35861,0.0074118
0.43717,0.33764,0.49163,0.0070588
0.68857,0.43717,0.33764,0.0069019
0.23229,0.68857,0.43717,0.0065686
0.47205,0.23229,0.68857,0.0063529
0.1096,0.47205,0.23229,0.011333
0.12988,0.1096,0.47205,0.018471
0.28037,0.12988,0.1096,0.020588
0.20608,0.28037,0.12988,0.032353
0.41455,0.20608,0.28037,0.021373
0.75951,0.41455,0.20608,0.049412
0.80611,0.75951,0.41455,0.029804
0.73178,0.80611,0.75951,0.022941
0.78405,0.73178,0.80611,0.02
0.80692,0.78405,0.73178,0.01749
0.70557,0.80692,0.78405,0.010882
0.41978,0.70557,0.80692,0.0094118
0.47625,0.41978,0.70557,0.011765
0.21161,0.47625,0.41978,0.013039
0.17875,0.21161,0.47625,0.019157
0.20764,0.17875,0.21161,0.029804
0.28448,0.20764,0.17875,0.045294
0.2083,0.28448,0.20764,0.044118
0.23188,0.2083,0.28448,0.043137
0.82201,0.23188,0.2083,0.031373
0.78054,0.82201,0.23188,0.017843
0.48646,0.78054,0.82201,0.012059
0.2587,0.48646,0.78054,0.01
0.55682,0.2587,0.48646,0.0091177
0.27375,0.55682,0.2587,0.01
0.40535,0.27375,0.55682,0.0094118
0.36046,0.40535,0.27375,0.012059
0.24323,0.36046,0.40535,0.015098
0.49421,0.24323,0.36046,0.021765
0.57916,0.49421,0.24323,0.015784
0.55241,0.57916,0.49421,0.012706
0.58632,0.55241,0.57916,0.0097059
0.58133,0.58632,0.55241,0.0079412
0.39478,0.58133,0.58632,0.0072941
0.51513,0.39478,0.58133,0.0079412
0.52266,0.51513,0.39478,0.0076471
0.16259,0.52266,0.51513,0.0076471
0.47282,0.16259,0.52266,0.0097059
0.60458,0.47282,0.16259,0.0085294
0.63306,0.60458,0.47282,0.0074118
0.60537,0.63306,0.60458,0.006451
0.53905,0.60537,0.63306,0.0058823
0.66298,0.53905,0.60537,0.0054117
0.3497,0.66298,0.53905,0.0050784
0.29969,0.3497,0.66298,0.0050784
0.31584,0.29969,0.3497,0.0055294
0.27817,0.31584,0.29969,0.014412
0.28541,0.27817,0.31584,0.014412
0.078038,0.28541,0.27817,0.011471
0.079343,0.078038,0.28541,0.015098
0.10528,0.079343,0.078038,0.035294
0.38534,0.10528,0.079343,0.030392
0.48949,0.38534,0.10528,0.023725
0.59809,0.48949,0.38534,0.01749
0.35865,0.59809,0.48949,0.010294
0.38226,0.35865,0.59809,0.0082353
0.1629,0.38226,0.35865,0.0085294
0.25075,0.1629,0.38226,0.015098
0.26302,0.25075,0.1629,0.096863
0.62465,0.26302,0.25075,0.097451
0.2951,0.62465,0.26302,0.083137
0.50011,0.2951,0.62465,0.072157
0.65989,0.50011,0.2951,0.048824
0.51064,0.65989,0.50011,0.038235
0.36889,0.51064,0.65989,0.028431
0.11493,0.36889,0.51064,0.02549
0.37436,0.11493,0.36889,0.045294
0.51823,0.37436,0.11493,0.027451
0.39967,0.51823,0.37436,0.018196
0.35514,0.39967,0.51823,0.013039
0.4488,0.35514,0.39967,0.011176
0.34219,0.4488,0.35514,0.0094118
0.43799,0.34219,0.4488,0.013725
0.53719,0.43799,0.34219,0.011176
0.64897,0.53719,0.43799,0.0088235
0.65175,0.64897,0.53719,0.0074706
0.55616,0.65175,0.64897,0.0071176
0.39311,0.55616,0.65175,0.011471
0.50484,0.39311,0.55616,0.018529
0.44021,0.50484,0.39311,0.029412
0.24356,0.44021,0.50484,0.038235
0.27588,0.24356,0.44021,0.041176
0.37295,0.27588,0.24356,0.023333
0.4806,0.37295,0.27588,0.029412
0.64595,0.4806,0.37295,0.027451
0.30409,0.64595,0.4806,0.02451
0.35788,0.30409,0.64595,0.020196
0.3333,0.35788,0.30409,0.015098
0.41384,0.3333,0.35788,0.010882
0.49552,0.41384,0.3333,0.0091177
0.4329,0.49552,0.41384,0.0079412
0.63224,0.4329,0.49552,0.0071765
0.64875,0.63224,0.4329,0.0065686
0.57957,0.64875,0.63224,0.0061961
0.50546,0.57957,0.64875,0.012294
0.40625,0.50546,0.57957,0.013039
0.50748,0.40625,0.50546,0.010588
0.70299,0.50748,0.40625,0.0076471
0.24898,0.70299,0.50748,0.0060784
0.085893,0.24898,0.70299,0.0088431
0.27003,0.085893,0.24898,0.065882
0.16856,0.27003,0.085893,0.057255
0.53394,0.16856,0.27003,0.053529
0.50177,0.53394,0.16856,0.041176
0.40691,0.50177,0.53394,0.026471
0.58226,0.40691,0.50177,0.021373
0.27555,0.58226,0.40691,0.020196
0.51805,0.27555,0.58226,0.01749
0.13968,0.51805,0.27555,0.012922
0.26604,0.13968,0.51805,0.031765
0.30169,0.26604,0.13968,0.01749
0.41076,0.30169,0.26604,0.011176
0.29696,0.41076,0.30169,0.0088235
0.26593,0.29696,0.41076,0.0082353
0.3265,0.26593,0.29696,0.0088235
0.53181,0.3265,0.26593,0.0088235
0.22481,0.53181,0.3265,0.0079412
0.12526,0.22481,0.53181,0.0076471
0.58497,0.12526,0.22481,0.0072941
0.51833,0.58497,0.12526,0.0063529
0.4309,0.51833,0.58497,0.0058235
0.52373,0.4309,0.51833,0.0054706
0.22229,0.52373,0.4309,0.0052157
0.38572,0.22229,0.52373,0.0050196
0.5471,0.38572,0.22229,0.0049412
0.51459,0.5471,0.38572,0.0047059
0.17921,0.51459,0.5471,0.0046667
0.079102,0.17921,0.51459,0.0046667
0.088943,0.079102,0.17921,0.0050196
0.091039,0.088943,0.079102,0.0054117
0.24154,0.091039,0.088943,0.0054706
0.40385,0.24154,0.091039,0.0059608
0.25173,0.40385,0.24154,0.0056863
0.06948,0.25173,0.40385,0.0052353
0.19553,0.06948,0.25173,0.0050981
0.38583,0.19553,0.06948,0.0050588
0.39693,0.38583,0.19553,0.0048431
0.24443,0.39693,0.38583,0.0046667
0.12537,0.24443,0.39693,0.0045882
0.21883,0.12537,0.24443,0.0071765
0.056052,0.21883,0.12537,0.0066667
0.13974,0.056052,0.21883,0.010706
0.40781,0.13974,0.056052,0.0090392
0.13434,0.40781,0.13974,0.0071765
0.39664,0.13434,0.40781,0.0058235
0.29458,0.39664,0.13434,0.0052353
0.19573,0.29458,0.39664,0.0049216
0.21706,0.19573,0.29458,0.0047059
0.33965,0.21706,0.19573,0.0046274
0.25637,0.33965,0.21706,0.004549
0.065772,0.25637,0.33965,0.0044314
0.27494,0.065772,0.25637,0.0046274
0.3373,0.27494,0.065772,0.0054706
0.052003,0.3373,0.27494,0.0053334
0.093935,0.052003,0.3373,0.0050981
0.080737,0.093935,0.052003,0.0049216
0.052969,0.080737,0.093935,0.0059608
0.29622,0.052969,0.080737,0.0082353
0.33166,0.29622,0.052969,0.0082353
0.31686,0.33166,0.29622,0.0071765
0.28178,0.31686,0.33166,0.0061961
0.32207,0.28178,0.31686,0.0054117
0.27424,0.32207,0.28178,0.0050196
0.2745,0.27424,0.32207,0.0047059
0.24308,0.2745,0.27424,0.0045882
0.29846,0.24308,0.2745,0.0045098
0.22245,0.29846,0.24308,0.0044706
0.28073,0.22245,0.29846,0.0043333
0.082558,0.28073,0.22245,0.0042942
0.2297,0.082558,0.28073,0.0042549
0.26783,0.2297,0.082558,0.0042549
0.29417,0.26783,0.2297,0.0041764
0.31473,0.29417,0.26783,0.0039804
0.28431,0.31473,0.29417,0.0038628
0.23939,0.28431,0.31473,0.0037451
0.27551,0.23939,0.28431,0.0036471
0.28933,0.27551,0.23939,0.0036471
0.36096,0.28933,0.27551,0.0035686
0.17622,0.36096,0.28933,0.0033725
0.083765,0.17622,0.36096,0.0033137
0.12744,0.083765,0.17622,0.0033137
0.34611,0.12744,0.083765,0.0033529
0.28115,0.34611,0.12744,0.003451
0.15648,0.28115,0.34611,0.0036079
0.15865,0.15648,0.28115,0.0036667
0.17484,0.15865,0.15648,0.0037451
0.35044,0.17484,0.15865,0.0038235
0.24208,0.35044,0.17484,0.0038628
0.11973,0.24208,0.35044,0.0039411
0.2154,0.11973,0.24208,0.0040196
0.07704,0.2154,0.11973,0.0040981
0.19024,0.07704,0.2154,0.0042549
0.11782,0.19024,0.07704,0.0043725
0.077906,0.11782,0.19024,0.0048039
0.17671,0.077906,0.11782,0.0052353
0.11199,0.17671,0.077906,0.0052353
0.033462,0.11199,0.17671,0.0051569
0.10769,0.033462,0.11199,0.0052353
0.11603,0.10769,0.033462,0.0058235
0.040165,0.11603,0.10769,0.0061961
0.028426,0.040165,0.11603,0.0087647
0.10357,0.028426,0.040165,0.013059
0.16026,0.10357,0.028426,0.018235
0.070029,0.16026,0.10357,0.017059
0.054384,0.070029,0.16026,0.015667
0.1026,0.054384,0.070029,0.023137
0.14324,0.1026,0.054384,0.02549
0.14085,0.14324,0.1026,0.02451
0.047165,0.14085,0.14324,0.019804
0.17135,0.047165,0.14085,0.016706
0.17082,0.17135,0.047165,0.015
0.11907,0.17082,0.17135,0.014667
0.033846,0.11907,0.17082,0.013059
0.031762,0.033846,0.11907,0.011274
0.22489,0.031762,0.033846,0.011569
0.1869,0.22489,0.031762,0.014333
0.17879,0.1869,0.22489,0.013059
0.15209,0.17879,0.1869,0.011274
0.075811,0.15209,0.17879,0.0098627
0.097819,0.075811,0.15209,0.0090392
0.15881,0.097819,0.075811,0.0084902
0.073046,0.15881,0.097819,0.0082353
0.062832,0.073046,0.15881,0.0095883
0.031048,0.062832,0.073046,0.10294
0.17322,0.031048,0.062832,0.43922
0.11774,0.17322,0.031048,0.71765
0.10748,0.11774,0.17322,0.6098
0.059036,0.10748,0.11774,0.28431
0.014416,0.059036,0.10748,0.1098
0.084445,0.014416,0.059036,0.09098
0.15057,0.084445,0.014416,0.078431
0.04496,0.15057,0.084445,0.064314
0.086584,0.04496,0.15057,0.053529
0.030094,0.086584,0.04496,0.055882
0.035141,0.030094,0.086584,0.061373
0.11283,0.035141,0.030094,0.05
0.07038,0.11283,0.035141,0.044118
0.029041,0.07038,0.11283,0.038235
0.029392,0.029041,0.07038,0.031373
0.12183,0.029392,0.029041,0.026471
0.15962,0.12183,0.029392,0.023922
0.20755,0.15962,0.12183,0.022157
0.18968,0.20755,0.15962,0.02098
0.19029,0.18968,0.20755,0.029412
0.013791,0.19029,0.18968,0.041961
0.051389,0.013791,0.19029,0.057255
0.11922,0.051389,0.013791,0.057255
0.20707,0.11922,0.051389,0.05
0.18604,0.20707,0.11922,0.041176
0.19518,0.18604,0.20707,0.035294
0.063205,0.19518,0.18604,0.028431
0.14822,0.063205,0.19518,0.042157
0.13281,0.14822,0.063205,0.055882
0.26548,0.13281,0.14822,0.055882
0.18325,0.26548,0.13281,0.045294
0.11479,0.18325,0.26548,0.036275
0.13188,0.11479,0.18325,0.030392
0.050456,0.13188,0.11479,0.02549
0.026002,0.050456,0.13188,0.062745
0.061263,0.026002,0.050456,0.084706
0.15798,0.061263,0.026002,0.078431
0.057917,0.15798,0.061263,0.12235
0.068317,0.057917,0.15798,0.37843
0.28363,0.068317,0.057917,0.44706
0.28838,0.28363,0.068317,0.48235
0.26815,0.28838,0.28363,0.30196
0.29613,0.26815,0.28838,0.10275
0.28409,0.29613,0.26815,0.06
0.30237,0.28409,0.29613,0.046471
0.21904,0.30237,0.28409,0.036275
0.07851,0.21904,0.30237,0.033333
0.28769,0.07851,0.21904,0.047647
0.30859,0.28769,0.07851,0.048824
0.2698,0.30859,0.28769,0.05
0.3446,0.2698,0.30859,0.039216
0.30323,0.3446,0.2698,0.030392
0.17967,0.30323,0.3446,0.023922
0.32618,0.17967,0.30323,0.02549
0.28443,0.32618,0.17967,0.031373
0.065937,0.28443,0.32618,0.031373
0.020922,0.065937,0.28443,0.046471
0.028766,0.020922,0.065937,0.054706
0.020736,0.028766,0.020922,0.053529
0.25222,0.020736,0.028766,0.051176
0.48604,0.25222,0.020736,0.046471
0.29239,0.48604,0.25222,0.044118
0.36237,0.29239,0.48604,0.040196
0.30531,0.36237,0.29239,0.031373
0.18016,0.30531,0.36237,0.023922
0.07558,0.18016,0.30531,0.02549
0.36284,0.07558,0.18016,0.057255
0.052278,0.36284,0.07558,0.081569
0.17841,0.052278,0.36284,0.12569
0.35054,0.17841,0.052278,0.086275
0.46316,0.35054,0.17841,0.057255
0.1492,0.46316,0.35054,0.045294
0.32515,0.1492,0.46316,0.041176
0.11789,0.32515,0.1492,0.040196
0.5697,0.11789,0.32515,0.038235
0.50392,0.5697,0.11789,0.032353
0.30661,0.50392,0.5697,0.02549
0.26213,0.30661,0.50392,0.020588
0.23698,0.26213,0.30661,0.018627
0.25728,0.23698,0.26213,0.022941
0.43582,0.25728,0.23698,0.039216
0.61739,0.43582,0.25728,0.039216
0.45864,0.61739,0.43582,0.035294
0.21474,0.45864,0.61739,0.026471
0.045673,0.21474,0.45864,0.01902
0.2847,0.045673,0.21474,0.019412
0.23297,0.2847,0.045673,0.019412
0.12601,0.23297,0.2847,0.017843
0.56608,0.12601,0.23297,0.016
0.48141,0.56608,0.12601,0.014333
0.40533,0.48141,0.56608,0.013059
0.53175,0.40533,0.48141,0.012157
0.47487,0.53175,0.40533,0.011274
0.36114,0.47487,0.53175,0.01098
0.41914,0.36114,0.47487,0.012451
0.28562,0.41914,0.36114,0.014333
0.22591,0.28562,0.41914,0.011863
0.55865,0.22591,0.28562,0.010706
0.53192,0.55865,0.22591,0.0098627
0.4416,0.53192,0.55865,0.0093137
0.11251,0.4416,0.53192,0.0093137
0.24265,0.11251,0.4416,0.0098627
0.33604,0.24265,0.11251,0.010137
0.66387,0.33604,0.24265,0.0098627
0.59455,0.66387,0.33604,0.0093137
0.46156,0.59455,0.66387,0.0087647
0.47774,0.46156,0.59455,0.0082353
0.27166,0.47774,0.46156,0.0079608
0.22113,0.27166,0.47774,0.0079608
0.58044,0.22113,0.27166,0.0087647
0.26428,0.58044,0.22113,0.0082353
0.25951,0.26428,0.58044,0.0082353
0.11484,0.25951,0.26428,0.0090392
0.14732,0.11484,0.25951,0.015
0.061515,0.14732,0.11484,0.022549
0.097994,0.061515,0.14732,0.072157
0.22483,0.097994,0.061515,0.12922
0.24329,0.22483,0.097994,0.13804
0.39423,0.24329,0.22483,0.17471
0.33509,0.39423,0.24329,0.099216
0.31641,0.33509,0.39423,0.043137
0.39538,0.31641,0.33509,0.031373
0.33868,0.39538,0.31641,0.019412
0.43922,0.33868,0.39538,0.014
0.23269,0.43922,0.33868,0.012157
0.18359,0.23269,0.43922,0.01098
0.063007,0.18359,0.23269,0.011274
0.37561,0.063007,0.18359,0.013686
0.34351,0.37561,0.063007,0.014333
0.63405,0.34351,0.37561,0.013373
0.63845,0.63405,0.34351,0.011274
0.45008,0.63845,0.63405,0.0098627
0.56469,0.45008,0.63845,0.0084902
0.36173,0.56469,0.45008,0.0082353
0.17725,0.36173,0.56469,0.0087647
0.41695,0.17725,0.36173,0.0084902
0.47248,0.41695,0.17725,0.0079608
0.60605,0.47248,0.41695,0.0074314
0.60811,0.60605,0.47248,0.0071765
0.58333,0.60811,0.60605,0.0074314
0.33587,0.58333,0.60811,0.0064314
0.25603,0.33587,0.58333,0.0061961
0.67172,0.25603,0.33587,0.0059608
0.29955,0.67172,0.25603,0.0059216
0.6056,0.29955,0.67172,0.0064314
0.1961,0.6056,0.29955,0.0059608
0.1135,0.1961,0.6056,0.0069215
0.1463,0.1135,0.1961,0.013686
0.2236,0.1463,0.1135,0.014667
0.56169,0.2236,0.1463,0.017059
0.13717,0.56169,0.2236,0.014333
0.21812,0.13717,0.56169,0.014
0.42496,0.21812,0.13717,0.018235
0.38988,0.42496,0.21812,0.018627
0.30239,0.38988,0.42496,0.015667
0.42021,0.30239,0.38988,0.012451
0.80514,0.42021,0.30239,0.0093137
0.82042,0.80514,0.42021,0.0076863
0.72586,0.82042,0.80514,0.0066667
0.73392,0.72586,0.82042,0.0059608
0.78466,0.73392,0.72586,0.0056078
0.72547,0.78466,0.73392,0.0052941
0.70791,0.72547,0.78466,0.0050196
0.45704,0.70791,0.72547,0.0048431
0.14851,0.45704,0.70791,0.0051569
0.2678,0.14851,0.45704,0.0071765
0.39266,0.2678,0.14851,0.0082353
0.56932,0.39266,0.2678,0.0066667
0.87226,0.56932,0.39266,0.0059216
0.77004,0.87226,0.56932,0.0052941
0.69506,0.77004,0.87226,0.0049804
0.70861,0.69506,0.77004,0.0045882
0.82559,0.70861,0.69506,0.0042549
0.66502,0.82559,0.70861,0.0040981
0.58111,0.66502,0.82559,0.0038628
0.85539,0.58111,0.66502,0.0037451
0.4345,0.85539,0.58111,0.0036471
0.58686,0.4345,0.85539,0.0040196
0.49354,0.58686,0.4345,0.0037059
0.43068,0.49354,0.58686,0.0035294
0.22069,0.43068,0.49354,0.0037059
0.38993,0.22069,0.43068,0.0040588
0.61294,0.38993,0.22069,0.0038628
0.73935,0.61294,0.38993,0.0037059
0.4454,0.73935,0.61294,0.0034902
0.3708,0.4454,0.73935,0.003451
0.13955,0.3708,0.4454,0.0033725
0.46298,0.13955,0.3708,0.0033725
0.17071,0.46298,0.13955,0.0037451
0.19247,0.17071,0.46298,0.007549
0.3998,0.19247,0.17071,0.0095883
0.45251,0.3998,0.19247,0.0098627
0.57328,0.45251,0.3998,0.0095883
0.68443,0.57328,0.45251,0.0074314
0.79817,0.68443,0.57328,0.0053334
0.58692,0.79817,0.68443,0.0044706
0.60156,0.58692,0.79817,0.0050196
0.56484,0.60156,0.58692,0.0052353
0.48344,0.56484,0.60156,0.0049804
0.2485,0.48344,0.56484,0.004549
0.14618,0.2485,0.48344,0.0053726
0.2445,0.14618,0.2485,0.0064314
0.14359,0.2445,0.14618,0.02549
0.15339,0.14359,0.2445,0.022745
0.22063,0.15339,0.14359,0.036275
0.41057,0.22063,0.15339,0.032353
0.74868,0.41057,0.22063,0.026471
0.77911,0.74868,0.41057,0.02098
0.50133,0.77911,0.74868,0.012157
0.69127,0.50133,0.77911,0.0079608
0.30405,0.69127,0.50133,0.0061961
0.64789,0.30405,0.69127,0.0050981
0.78403,0.64789,0.30405,0.0046274
0.56847,0.78403,0.64789,0.0042549
0.42874,0.56847,0.78403,0.0040196
0.45931,0.42874,0.56847,0.0040196
0.47378,0.45931,0.42874,0.0045098
0.62501,0.47378,0.45931,0.0039411
0.6089,0.62501,0.47378,0.003902
0.54427,0.6089,0.62501,0.003902
0.62583,0.54427,0.6089,0.0036079
0.29521,0.62583,0.54427,0.0033725
0.50009,0.29521,0.62583,0.0033725
0.58246,0.50009,0.29521,0.0043725
0.19486,0.58246,0.50009,0.0048039
