0.0099472,0.062168,0,0.081209,0.17471,0.14686,0.14686,0.18765
0,0.0099472,0.062168,0,0.18765,0.17471,0.14686,0.1098
0.0038344,0,0.0099472,0.062168,0.1098,0.18765,0.17471,0.075294
0,0.0038344,0,0.0099472,0.075294,0.1098,0.18765,0.058627
0.0045486,0,0.0038344,0,0.058627,0.075294,0.1098,0.044118
0.029532,0.0045486,0,0.0038344,0.044118,0.058627,0.075294,0.035294
0,0.029532,0.0045486,0,0.035294,0.044118,0.058627,0.035294
0.040682,0,0.029532,0.0045486,0.035294,0.035294,0.044118,0.031373
0.0030666,0.040682,0,0.029532,0.031373,0.035294,0.035294,0.031373
0,0.0030666,0.040682,0,0.031373,0.031373,0.035294,0.027451
0.0001896,0,0.0030666,0.040682,0.027451,0.031373,0.031373,0.023333
0.0001896,0.0001896,0,0.0030666,0.023333,0.027451,0.031373,0.02098
0,0.0001896,0.0001896,0,0.02098,0.023333,0.027451,0.018863
0,0,0.0001896,0.0001896,0.018863,0.02098,0.023333,0.01749
0,0,0,0.0001896,0.01749,0.018863,0.02098,0.016471
0.023591,0,0,0,0.016471,0.01749,0.018863,0.015784
0,0.023591,0,0,0.015784,0.016471,0.01749,0.015784
0,0,0.023591,0,0.015784,0.015784,0.016471,0.015451
0.082534,0,0,0.023591,0.015451,0.015784,0.015784,0.016824
0,0.082534,0,0,0.016824,0.015451,0.015784,0.035294
0,0,0.082534,0,0.035294,0.016824,0.015451,0.030392
0,0,0,0.082534,0.030392,0.035294,0.016824,0.022941
0.075385,0,0,0,0.022941,0.030392,0.035294,0.036078
0.070079,0.075385,0,0,0.036078,0.022941,0.030392,0.041765
0,0.070079,0.075385,0,0.041765,0.036078,0.022941,0.052353
0.0045486,0,0.070079,0.075385,0.052353,0.041765,0.036078,0.041176
0,0.0045486,0,0.070079,0.041176,0.052353,0.041765,0.034314
0.034298,0,0.0045486,0,0.034314,0.041176,0.052353,0.029412
0,0.034298,0,0.0045486,0.029412,0.034314,0.041176,0.022941
0,0,0.034298,0,0.022941,0.029412,0.034314,0.019569
0.27606,0,0,0.034298,0.019569,0.022941,0.029412,0.026471
0.0013218,0.27606,0,0,0.026471,0.019569,0.022941,0.1451
0,0.0013218,0.27606,0,0.1451,0.026471,0.019569,0.14686
0.000948,0,0.0013218,0.27606,0.14686,0.1451,0.026471,0.18765
0.025813,0.000948,0,0.0013218,0.18765,0.14686,0.1451,0.16667
8.8931e-05,0.025813,0.000948,0,0.16667,0.18765,0.14686,0.06902
0.18072,8.8931e-05,0.025813,0.000948,0.06902,0.16667,0.18765,0.065882
0.04967,0.18072,8.8931e-05,0.025813,0.065882,0.06902,0.16667,0.1151
0.034654,0.04967,0.18072,8.8931e-05,0.1151,0.065882,0.06902,0.11157
0.4307,0.034654,0.04967,0.18072,0.11157,0.1151,0.065882,0.1151
0.021794,0.4307,0.034654,0.04967,0.1151,0.11157,0.1151,0.34706
0,0.021794,0.4307,0.034654,0.34706,0.1151,0.11157,0.41961
0,0,0.021794,0.4307,0.41961,0.34706,0.1151,0.3098
0.0005688,0,0,0.021794,0.3098,0.41961,0.34706,0.18
0.0081492,0.0005688,0,0,0.18,0.3098,0.41961,0.076863
0.0034805,0.0081492,0.0005688,0,0.076863,0.18,0.3098,0.052353
0.010158,0.0034805,0.0081492,0.0005688,0.052353,0.076863,0.18,0.041176
0,0.010158,0.0034805,0.0081492,0.041176,0.052353,0.076863,0.031373
0,0,0.010158,0.0034805,0.031373,0.041176,0.052353,0.02549
0,0,0,0.010158,0.02549,0.031373,0.041176,0.022157
0.09463,0,0,0,0.022157,0.02549,0.031373,0.020196
0.036902,0.09463,0,0,0.020196,0.022157,0.02549,0.027843
0.046565,0.036902,0.09463,0,0.027843,0.020196,0.022157,0.041176
0.0011701,0.046565,0.036902,0.09463,0.041176,0.027843,0.020196,0.057255
0,0.0011701,0.046565,0.036902,0.057255,0.041176,0.027843,0.06
0,0,0.0011701,0.046565,0.06,0.057255,0.041176,0.05
0,0,0,0.0011701,0.05,0.06,0.057255,0.033333
0,0,0,0,0.033333,0.05,0.06,0.021373
0,0,0,0,0.021373,0.033333,0.05,0.017843
0,0,0,0,0.017843,0.021373,0.033333,0.016118
0.023181,0,0,0,0.016118,0.017843,0.021373,0.014745
0.031843,0.023181,0,0,0.014745,0.016118,0.017843,0.014745
0.053961,0.031843,0.023181,0,0.014745,0.014745,0.016118,0.016824
0,0.053961,0.031843,0.023181,0.016824,0.014745,0.014745,0.02098
0,0,0.053961,0.031843,0.02098,0.016824,0.014745,0.028431
0,0,0,0.053961,0.028431,0.02098,0.016824,0.021765
0.00078142,0,0,0,0.021765,0.028431,0.02098,0.017157
0.072503,0.00078142,0,0,0.017157,0.021765,0.028431,0.017157
0.02786,0.072503,0.00078142,0,0.017157,0.017157,0.021765,0.022941
0.054631,0.02786,0.072503,0.00078142,0.022941,0.017157,0.017157,0.02549
0.08618,0.054631,0.02786,0.072503,0.02549,0.022941,0.017157,0.027451
0.25588,0.08618,0.054631,0.02786,0.027451,0.02549,0.022941,0.092549
0.024837,0.25588,0.08618,0.054631,0.092549,0.027451,0.02549,0.2451
0,0.024837,0.25588,0.08618,0.2451,0.092549,0.027451,0.21373
0,0,0.024837,0.25588,0.21373,0.2451,0.092549,0.17471
0,0,0,0.024837,0.17471,0.21373,0.2451,0.11333
0,0,0,0,0.11333,0.17471,0.21373,0.053529
0,0,0,0,0.053529,0.11333,0.17471,0.037255
0,0,0,0,0.037255,0.053529,0.11333,0.02549
0.023144,0,0,0,0.02549,0.037255,0.053529,0.018529
0,0.023144,0,0,0.018529,0.02549,0.037255,0.017843
0,0,0.023144,0,0.017843,0.018529,0.02549,0.014745
0,0,0,0.023144,0.014745,0.017843,0.018529,0.013373
0,0,0,0,0.013373,0.014745,0.017843,0.012353
0,0,0,0,0.012353,0.013373,0.014745,0.011471
0,0,0,0,0.011471,0.012353,0.013373,0.010588
0,0,0,0,0.010588,0.011471,0.012353,0.01
0,0,0,0,0.01,0.010588,0.011471,0.0097059
0,0,0,0,0.0097059,0.01,0.010588,0.0091177
0,0,0,0,0.0091177,0.0097059,0.01,0.0088235
0,0,0,0,0.0088235,0.0091177,0.0097059,0.0082353
0,0,0,0,0.0082353,0.0088235,0.0091177,0.0079412
0,0,0,0,0.0079412,0.0082353,0.0088235,0.0076471
0,0,0,0,0.0076471,0.0079412,0.0082353,0.0074118
0.0041694,0,0,0,0.0074118,0.0076471,0.0079412,0.0070588
0,0.0041694,0,0,0.0070588,0.0074118,0.0076471,0.0069019
0,0,0.0041694,0,0.0069019,0.0070588,0.0074118,0.0065686
0.006441,0,0,0.0041694,0.0065686,0.0069019,0.0070588,0.0063529
0.10688,0.006441,0,0,0.0063529,0.0065686,0.0069019,0.011333
0.11019,0.10688,0.006441,0,0.011333,0.0063529,0.0065686,0.018471
0.067785,0.11019,0.10688,0.006441,0.018471,0.011333,0.0063529,0.020588
0.0007584,0.067785,0.11019,0.10688,0.020588,0.018471,0.011333,0.032353
0.072271,0.0007584,0.067785,0.11019,0.032353,0.020588,0.018471,0.021373
0,0.072271,0.0007584,0.067785,0.021373,0.032353,0.020588,0.049412
0,0,0.072271,0.0007584,0.049412,0.021373,0.032353,0.029804
0,0,0,0.072271,0.029804,0.049412,0.021373,0.022941
0,0,0,0,0.022941,0.029804,0.049412,0.02
0,0,0,0,0.02,0.022941,0.029804,0.01749
0.0031866,0,0,0,0.01749,0.02,0.022941,0.010882
0.089463,0.0031866,0,0,0.010882,0.01749,0.02,0.0094118
0.013621,0.089463,0.0031866,0,0.0094118,0.010882,0.01749,0.011765
0.062361,0.013621,0.089463,0.0031866,0.011765,0.0094118,0.010882,0.013039
0.044737,0.062361,0.013621,0.089463,0.013039,0.011765,0.0094118,0.019157
0.12976,0.044737,0.062361,0.013621,0.019157,0.013039,0.011765,0.029804
0.0047693,0.12976,0.044737,0.062361,0.029804,0.019157,0.013039,0.045294
0.0034616,0.0047693,0.12976,0.044737,0.045294,0.029804,0.019157,0.044118
0.026859,0.0034616,0.0047693,0.12976,0.044118,0.045294,0.029804,0.043137
0,0.026859,0.0034616,0.0047693,0.043137,0.044118,0.045294,0.031373
0,0,0.026859,0.0034616,0.031373,0.043137,0.044118,0.017843
0,0,0,0.026859,0.017843,0.031373,0.043137,0.012059
0.0014112,0,0,0,0.012059,0.017843,0.031373,0.01
0.045408,0.0014112,0,0,0.01,0.012059,0.017843,0.0091177
0.0011376,0.045408,0.0014112,0,0.0091177,0.01,0.012059,0.01
0.10203,0.0011376,0.045408,0.0014112,0.01,0.0091177,0.01,0.0094118
0.028078,0.10203,0.0011376,0.045408,0.0094118,0.01,0.0091177,0.012059
0.048616,0.028078,0.10203,0.0011376,0.012059,0.0094118,0.01,0.015098
0,0.048616,0.028078,0.10203,0.015098,0.012059,0.0094118,0.021765
0,0,0.048616,0.028078,0.021765,0.015098,0.012059,0.015784
0.0038665,0,0,0.048616,0.015784,0.021765,0.015098,0.012706
0,0.0038665,0,0,0.012706,0.015784,0.021765,0.0097059
0,0,0.0038665,0,0.0097059,0.012706,0.015784,0.0079412
0.053144,0,0,0.0038665,0.0079412,0.0097059,0.012706,0.0072941
0.0027564,0.053144,0,0,0.0072941,0.0079412,0.0097059,0.0079412
0.024867,0.0027564,0.053144,0,0.0079412,0.0072941,0.0079412,0.0076471
0.04463,0.024867,0.0027564,0.053144,0.0076471,0.0079412,0.0072941,0.0076471
0,0.04463,0.024867,0.0027564,0.0076471,0.0076471,0.0079412,0.0097059
0.0060649,0,0.04463,0.024867,0.0097059,0.0076471,0.0076471,0.0085294
0,0.0060649,0,0.04463,0.0085294,0.0097059,0.0076471,0.0074118
0.0069367,0,0.0060649,0,0.0074118,0.0085294,0.0097059,0.006451
6.7714e-06,0.0069367,0,0.0060649,0.006451,0.0074118,0.0085294,0.0058823
0,6.7714e-06,0.0069367,0,0.0058823,0.006451,0.0074118,0.0054117
0.042757,0,6.7714e-06,0.0069367,0.0054117,0.0058823,0.006451,0.0050784
0.012155,0.042757,0,6.7714e-06,0.0050784,0.0054117,0.0058823,0.0050784
0.12391,0.012155,0.042757,0,0.0050784,0.0050784,0.0054117,0.0055294
0.010835,0.12391,0.012155,0.042757,0.0055294,0.0050784,0.0050784,0.014412
0.00079587,0.010835,0.12391,0.012155,0.014412,0.0055294,0.0050784,0.014412
0.071905,0.00079587,0.010835,0.12391,0.014412,0.014412,0.0055294,0.011471
0.14908,0.071905,0.00079587,0.010835,0.011471,0.014412,0.014412,0.015098
0.016678,0.14908,0.071905,0.00079587,0.015098,0.011471,0.014412,0.035294
0,0.016678,0.14908,0.071905,0.035294,0.015098,0.011471,0.030392
0,0,0.016678,0.14908,0.030392,0.035294,0.015098,0.023725
0.001668,0,0,0.016678,0.023725,0.030392,0.035294,0.01749
0.023993,0.001668,0,0,0.01749,0.023725,0.030392,0.010294
0.013846,0.023993,0.001668,0,0.010294,0.01749,0.023725,0.0082353
0.14003,0.013846,0.023993,0.001668,0.0082353,0.010294,0.01749,0.0085294
0.2247,0.14003,0.013846,0.023993,0.0085294,0.0082353,0.010294,0.015098
0.016553,0.2247,0.14003,0.013846,0.015098,0.0085294,0.0082353,0.096863
0.00062433,0.016553,0.2247,0.14003,0.096863,0.015098,0.0085294,0.097451
0.030686,0.00062433,0.016553,0.2247,0.097451,0.096863,0.015098,0.083137
0,0.030686,0.00062433,0.016553,0.083137,0.097451,0.096863,0.072157
0.002426,0,0.030686,0.00062433,0.072157,0.083137,0.097451,0.048824
0.098976,0.002426,0,0.030686,0.048824,0.072157,0.083137,0.038235
0.048068,0.098976,0.002426,0,0.038235,0.048824,0.072157,0.028431
0.040648,0.048068,0.098976,0.002426,0.028431,0.038235,0.048824,0.02549
0,0.040648,0.048068,0.098976,0.02549,0.028431,0.038235,0.045294
0.0043206,0,0.040648,0.048068,0.045294,0.02549,0.028431,0.027451
0.0037839,0.0043206,0,0.040648,0.027451,0.045294,0.02549,0.018196
0,0.0037839,0.0043206,0,0.018196,0.027451,0.045294,0.013039
0.0017249,0,0.0037839,0.0043206,0.013039,0.018196,0.027451,0.011176
0.032239,0.0017249,0,0.0037839,0.011176,0.013039,0.018196,0.0094118
0,0.032239,0.0017249,0,0.0094118,0.011176,0.013039,0.013725
0.0059133,0,0.032239,0.0017249,0.013725,0.0094118,0.011176,0.011176
0,0.0059133,0,0.032239,0.011176,0.013725,0.0094118,0.0088235
0.0005688,0,0.0059133,0,0.0088235,0.011176,0.013725,0.0074706
0.061032,0.0005688,0,0.0059133,0.0074706,0.0088235,0.011176,0.0071176
0.026233,0.061032,0.0005688,0,0.0071176,0.0074706,0.0088235,0.011471
0.0020847,0.026233,0.061032,0.0005688,0.011471,0.0071176,0.0074706,0.018529
0.046183,0.0020847,0.026233,0.061032,0.018529,0.011471,0.0071176,0.029412
0.013653,0.046183,0.0020847,0.026233,0.029412,0.018529,0.011471,0.038235
0.003183,0.013653,0.046183,0.0020847,0.038235,0.029412,0.018529,0.041176
0.033587,0.003183,0.013653,0.046183,0.041176,0.038235,0.029412,0.023333
0.035653,0.033587,0.003183,0.013653,0.023333,0.041176,0.038235,0.029412
0,0.035653,0.033587,0.003183,0.029412,0.023333,0.041176,0.027451
0,0,0.035653,0.033587,0.027451,0.029412,0.023333,0.02451
0.0040936,0,0,0.035653,0.02451,0.027451,0.029412,0.020196
0.0044764,0.0040936,0,0,0.020196,0.02451,0.027451,0.015098
0.010614,0.0044764,0.0040936,0,0.015098,0.020196,0.02451,0.010882
0,0.010614,0.0044764,0.0040936,0.010882,0.015098,0.020196,0.0091177
0.0047391,0,0.010614,0.0044764,0.0091177,0.010882,0.015098,0.0079412
0.0061548,0.0047391,0,0.010614,0.0079412,0.0091177,0.010882,0.0071765
0,0.0061548,0.0047391,0,0.0071765,0.0079412,0.0091177,0.0065686
0.063737,0,0.0061548,0.0047391,0.0065686,0.0071765,0.0079412,0.0061961
0.029997,0.063737,0,0.0061548,0.0061961,0.0065686,0.0071765,0.012294
0,0.029997,0.063737,0,0.012294,0.0061961,0.0065686,0.013039
0.00060627,0,0.029997,0.063737,0.013039,0.012294,0.0061961,0.010588
0,0.00060627,0,0.029997,0.010588,0.013039,0.012294,0.0076471
0.012474,0,0.00060627,0,0.0076471,0.010588,0.013039,0.0060784
0.30796,0.012474,0,0.00060627,0.0060784,0.0076471,0.010588,0.0088431
0.0057571,0.30796,0.012474,0,0.0088431,0.0060784,0.0076471,0.065882
0,0.0057571,0.30796,0.012474,0.065882,0.0088431,0.0060784,0.057255
0,0,0.0057571,0.30796,0.057255,0.065882,0.0088431,0.053529
0.034213,0,0,0.0057571,0.053529,0.057255,0.065882,0.041176
3.4309e-05,0.034213,0,0,0.041176,0.053529,0.057255,0.026471
0.0025587,3.4309e-05,0.034213,0,0.026471,0.041176,0.053529,0.021373
0,0.0025587,3.4309e-05,0.034213,0.021373,0.026471,0.041176,0.020196
0.019194,0,0.0025587,3.4309e-05,0.020196,0.021373,0.026471,0.01749
0.059824,0.019194,0,0.0025587,0.01749,0.020196,0.021373,0.012922
0,0.059824,0.019194,0,0.012922,0.01749,0.020196,0.031765
0.00038326,0,0.059824,0.019194,0.031765,0.012922,0.01749,0.01749
0.0054582,0.00038326,0,0.059824,0.01749,0.031765,0.012922,0.011176
0.0079072,0.0054582,0.00038326,0,0.011176,0.01749,0.031765,0.0088235
0.044735,0.0079072,0.0054582,0.00038326,0.0088235,0.011176,0.01749,0.0082353
0.015576,0.044735,0.0079072,0.0054582,0.0082353,0.0088235,0.011176,0.0088235
0,0.015576,0.044735,0.0079072,0.0088235,0.0082353,0.0088235,0.0088235
0.020573,0,0.015576,0.044735,0.0088235,0.0088235,0.0082353,0.0079412
0,0.020573,0,0.015576,0.0079412,0.0088235,0.0088235,0.0076471
0.0034873,0,0.020573,0,0.0076471,0.0079412,0.0088235,0.0072941
0,0.0034873,0,0.020573,0.0072941,0.0076471,0.0079412,0.0063529
0,0,0.0034873,0,0.0063529,0.0072941,0.0076471,0.0058235
0,0,0,0.0034873,0.0058235,0.0063529,0.0072941,0.0054706
0,0,0,0,0.0054706,0.0058235,0.0063529,0.0052157
0.007245,0,0,0,0.0052157,0.0054706,0.0058235,0.0050196
0,0.007245,0,0,0.0050196,0.0052157,0.0054706,0.0049412
0,0,0.007245,0,0.0049412,0.0050196,0.0052157,0.0047059
0.0051454,0,0,0.007245,0.0047059,0.0049412,0.0050196,0.0046667
0.0169,0.0051454,0,0,0.0046667,0.0047059,0.0049412,0.0046667
0.016148,0.0169,0.0051454,0,0.0046667,0.0046667,0.0047059,0.0050196
0.003718,0.016148,0.0169,0.0051454,0.0050196,0.0046667,0.0046667,0.0054117
0.028707,0.003718,0.016148,0.0169,0.0054117,0.0050196,0.0046667,0.0054706
0,0.028707,0.003718,0.016148,0.0054706,0.0054117,0.0050196,0.0059608
0,0,0.028707,0.003718,0.0059608,0.0054706,0.0054117,0.0056863
0,0,0,0.028707,0.0056863,0.0059608,0.0054706,0.0052353
0.0025772,0,0,0,0.0052353,0.0056863,0.0059608,0.0050981
0,0.0025772,0,0,0.0050981,0.0052353,0.0056863,0.0050588
0,0,0.0025772,0,0.0050588,0.0050981,0.0052353,0.0048431
0,0,0,0.0025772,0.0048431,0.0050588,0.0050981,0.0046667
0.0072332,0,0,0,0.0046667,0.0048431,0.0050588,0.0045882
0.0058221,0.0072332,0,0,0.0045882,0.0046667,0.0048431,0.0071765
0.10494,0.0058221,0.0072332,0,0.0071765,0.0045882,0.0046667,0.0066667
0,0.10494,0.0058221,0.0072332,0.0066667,0.0071765,0.0045882,0.010706
0.0092489,0,0.10494,0.0058221,0.010706,0.0066667,0.0071765,0.0090392
0,0.0092489,0,0.10494,0.0090392,0.010706,0.0066667,0.0071765
0,0,0.0092489,0,0.0071765,0.0090392,0.010706,0.0058235
0,0,0,0.0092489,0.0058235,0.0071765,0.0090392,0.0052353
0,0,0,0,0.0052353,0.0058235,0.0071765,0.0049216
0,0,0,0,0.0049216,0.0052353,0.0058235,0.0047059
