0.031687,0.0075429,0,0,0.0028236,0.0029019,0.0029019,0.053517,0.14412,0.24053,0.37943,0.0029019
0.0050908,0.031687,0.0075429,0,0.0029019,0.0028236,0.0029019,0.34288,0.053517,0.14412,0.24053,0.0029804
0,0.0050908,0.031687,0.0075429,0.0029804,0.0029019,0.0028236,0.096722,0.34288,0.053517,0.14412,0.0030588
0,0,0.0050908,0.031687,0.0030588,0.0029804,0.0029019,0.25622,0.096722,0.34288,0.053517,0.0032157
0.12943,0,0,0.0050908,0.0032157,0.0030588,0.0029804,0.11317,0.25622,0.096722,0.34288,0.0033333
0.00051011,0.12943,0,0,0.0033333,0.0032157,0.0030588,0.32049,0.11317,0.25622,0.096722,0.0072157
0,0.00051011,0.12943,0,0.0072157,0.0033333,0.0032157,0.26591,0.32049,0.11317,0.25622,0.010333
0,0,0.00051011,0.12943,0.010333,0.0072157,0.0033333,0.21119,0.26591,0.32049,0.11317,0.0083333
0.099508,0,0,0.00051011,0.0083333,0.010333,0.0072157,0.069645,0.21119,0.26591,0.32049,0.0077647
0.00025777,0.099508,0,0,0.0077647,0.0083333,0.010333,0.2741,0.069645,0.21119,0.26591,0.010627
0,0.00025777,0.099508,0,0.010627,0.0077647,0.0083333,0.16135,0.2741,0.069645,0.21119,0.0086078
0.0014297,0,0.00025777,0.099508,0.0086078,0.010627,0.0077647,0.13984,0.16135,0.2741,0.069645,0.0068823
4.8303e-05,0.0014297,0,0.00025777,0.0068823,0.0086078,0.010627,0.10517,0.13984,0.16135,0.2741,0.0056274
0,4.8303e-05,0.0014297,0,0.0056274,0.0068823,0.0086078,0.086058,0.10517,0.13984,0.16135,0.005
0,0,4.8303e-05,0.0014297,0.005,0.0056274,0.0068823,0.14518,0.086058,0.10517,0.13984,0.0046274
0.20863,0,0,4.8303e-05,0.0046274,0.005,0.0056274,0.034395,0.14518,0.086058,0.10517,0.0068627
0,0.20863,0,0,0.0068627,0.0046274,0.005,0.15485,0.034395,0.14518,0.086058,0.038431
0.19201,0,0.20863,0,0.038431,0.0068627,0.0046274,0.069042,0.15485,0.034395,0.14518,0.041961
0.067949,0.19201,0,0.20863,0.041961,0.038431,0.0068627,0.23612,0.069042,0.15485,0.034395,0.1149
0,0.067949,0.19201,0,0.1149,0.041961,0.038431,0.30346,0.23612,0.069042,0.15485,0.11686
0.1396,0,0.067949,0.19201,0.11686,0.1149,0.041961,0.09376,0.30346,0.23612,0.069042,0.096078
0.015719,0.1396,0,0.067949,0.096078,0.11686,0.1149,0.039661,0.09376,0.30346,0.23612,0.12216
0.0395,0.015719,0.1396,0,0.12216,0.096078,0.11686,0.04485,0.039661,0.09376,0.30346,0.10392
0,0.0395,0.015719,0.1396,0.10392,0.12216,0.096078,0.2022,0.04485,0.039661,0.09376,0.08098
0,0,0.0395,0.015719,0.08098,0.10392,0.12216,0.25067,0.2022,0.04485,0.039661,0.057647
0.37733,0,0,0.0395,0.057647,0.08098,0.10392,0.026934,0.25067,0.2022,0.04485,0.091176
0.079119,0.37733,0,0,0.091176,0.057647,0.08098,0.024521,0.026934,0.25067,0.2022,0.21765
0.20189,0.079119,0.37733,0,0.21765,0.091176,0.057647,0.056227,0.024521,0.026934,0.25067,0.25294
0,0.20189,0.079119,0.37733,0.25294,0.21765,0.091176,0.15239,0.056227,0.024521,0.026934,0.33333
0,0,0.20189,0.079119,0.33333,0.25294,0.21765,0.17497,0.15239,0.056227,0.024521,0.38235
0,0,0,0.20189,0.38235,0.33333,0.25294,0.2005,0.17497,0.15239,0.056227,0.36667
0.0032146,0,0,0,0.36667,0.38235,0.33333,0.086903,0.2005,0.17497,0.15239,0.18412
0.0049635,0.0032146,0,0,0.18412,0.36667,0.38235,0.2114,0.086903,0.2005,0.17497,0.072157
0,0.0049635,0.0032146,0,0.072157,0.18412,0.36667,0.092882,0.2114,0.086903,0.2005,0.048824
0.039945,0,0.0049635,0.0032146,0.048824,0.072157,0.18412,0.090194,0.092882,0.2114,0.086903,0.037255
0,0.039945,0,0.0049635,0.037255,0.048824,0.072157,0.19596,0.090194,0.092882,0.2114,0.031373
0.039182,0,0.039945,0,0.031373,0.037255,0.048824,0.0192,0.19596,0.090194,0.092882,0.032353
0,0.039182,0,0.039945,0.032353,0.031373,0.037255,0.19336,0.0192,0.19596,0.090194,0.038235
0,0,0.039182,0,0.038235,0.032353,0.031373,0.23019,0.19336,0.0192,0.19596,0.031373
0,0,0,0.039182,0.031373,0.038235,0.032353,0.19774,0.23019,0.19336,0.0192,0.023725
0,0,0,0,0.023725,0.031373,0.038235,0.1824,0.19774,0.23019,0.19336,0.02
0,0,0,0,0.02,0.023725,0.031373,0.071543,0.1824,0.19774,0.23019,0.017843
0,0,0,0,0.017843,0.02,0.023725,0.030906,0.071543,0.1824,0.19774,0.016824
0.0060649,0,0,0,0.016824,0.017843,0.02,0.054099,0.030906,0.071543,0.1824,0.015784
0.0021547,0.0060649,0,0,0.015784,0.016824,0.017843,0.11234,0.054099,0.030906,0.071543,0.015098
0.10447,0.0021547,0.0060649,0,0.015098,0.015784,0.016824,0.030686,0.11234,0.054099,0.030906,0.016824
0.0019344,0.10447,0.0021547,0.0060649,0.016824,0.015098,0.015784,0.044302,0.030686,0.11234,0.054099,0.032353
0.047072,0.0019344,0.10447,0.0021547,0.032353,0.016824,0.015098,0.013955,0.044302,0.030686,0.11234,0.039216
0.0036241,0.047072,0.0019344,0.10447,0.039216,0.032353,0.016824,0.072519,0.013955,0.044302,0.030686,0.048824
0,0.0036241,0.047072,0.0019344,0.048824,0.039216,0.032353,0.17609,0.072519,0.013955,0.044302,0.043137
0,0,0.0036241,0.047072,0.043137,0.048824,0.039216,0.11452,0.17609,0.072519,0.013955,0.037255
0,0,0,0.0036241,0.037255,0.043137,0.048824,0.097786,0.11452,0.17609,0.072519,0.028431
0,0,0,0,0.028431,0.037255,0.043137,0.11939,0.097786,0.11452,0.17609,0.02098
0.011786,0,0,0,0.02098,0.028431,0.037255,0.080715,0.11939,0.097786,0.11452,0.017843
0.084677,0.011786,0,0,0.017843,0.02098,0.028431,0.065224,0.080715,0.11939,0.097786,0.034314
0,0.084677,0.011786,0,0.034314,0.017843,0.02098,0.064653,0.065224,0.080715,0.11939,0.038235
0,0,0.084677,0.011786,0.038235,0.034314,0.017843,0.09105,0.064653,0.065224,0.080715,0.034314
0.017699,0,0,0.084677,0.034314,0.038235,0.034314,0.094001,0.09105,0.064653,0.065224,0.032353
0.094126,0.017699,0,0,0.032353,0.034314,0.038235,0.076173,0.094001,0.09105,0.064653,0.046471
0,0.094126,0.017699,0,0.046471,0.032353,0.034314,0.12732,0.076173,0.094001,0.09105,0.058627
0,0,0.094126,0.017699,0.058627,0.046471,0.032353,0.14179,0.12732,0.076173,0.094001,0.053529
0,0,0,0.094126,0.053529,0.058627,0.046471,0.11662,0.14179,0.12732,0.076173,0.046471
0,0,0,0,0.046471,0.053529,0.058627,0.097951,0.11662,0.14179,0.12732,0.037255
0.03664,0,0,0,0.037255,0.046471,0.053529,0.074286,0.097951,0.11662,0.14179,0.023333
0.26448,0.03664,0,0,0.023333,0.037255,0.046471,0.058257,0.074286,0.097951,0.11662,0.02098
0.070641,0.26448,0.03664,0,0.02098,0.023333,0.037255,0.050884,0.058257,0.074286,0.097951,0.041176
0,0.070641,0.26448,0.03664,0.041176,0.02098,0.023333,0.13609,0.050884,0.058257,0.074286,0.070588
0,0,0.070641,0.26448,0.070588,0.041176,0.02098,0.095614,0.13609,0.050884,0.058257,0.092549
0,0,0,0.070641,0.092549,0.070588,0.041176,0.14324,0.095614,0.13609,0.050884,0.099216
0,0,0,0,0.099216,0.092549,0.070588,0.20982,0.14324,0.095614,0.13609,0.076863
0,0,0,0,0.076863,0.099216,0.092549,0.23866,0.20982,0.14324,0.095614,0.047647
0,0,0,0,0.047647,0.076863,0.099216,0.16655,0.23866,0.20982,0.14324,0.035294
0,0,0,0,0.035294,0.047647,0.076863,0.079607,0.16655,0.23866,0.20982,0.02549
0.0003792,0,0,0,0.02549,0.035294,0.047647,0.051049,0.079607,0.16655,0.23866,0.019569
0,0.0003792,0,0,0.019569,0.02549,0.035294,0.0801,0.051049,0.079607,0.16655,0.017157
0,0,0.0003792,0,0.017157,0.019569,0.02549,0.21534,0.0801,0.051049,0.079607,0.016118
0.017333,0,0,0.0003792,0.016118,0.017157,0.019569,0.16446,0.21534,0.0801,0.051049,0.015098
0.077545,0.017333,0,0,0.015098,0.016118,0.017157,0.018157,0.16446,0.21534,0.0801,0.019804
0.082039,0.077545,0.017333,0,0.019804,0.015098,0.016118,0.087978,0.018157,0.16446,0.21534,0.033725
0,0.082039,0.077545,0.017333,0.033725,0.019804,0.015098,0.072563,0.087978,0.018157,0.16446,0.057255
0.015465,0,0.082039,0.077545,0.057255,0.033725,0.019804,0.095778,0.072563,0.087978,0.018157,0.057255
0.14675,0.015465,0,0.082039,0.057255,0.057255,0.033725,0.018903,0.095778,0.072563,0.087978,0.057255
0.055073,0.14675,0.015465,0,0.057255,0.057255,0.057255,0.013802,0.018903,0.095778,0.072563,0.12216
0.00063561,0.055073,0.14675,0.015465,0.12216,0.057255,0.057255,0.10691,0.013802,0.018903,0.095778,0.12039
0.013936,0.00063561,0.055073,0.14675,0.12039,0.12216,0.057255,0.12706,0.10691,0.013802,0.018903,0.12745
0.013104,0.013936,0.00063561,0.055073,0.12745,0.12039,0.12216,0.057851,0.12706,0.10691,0.013802,0.1151
0.048757,0.013104,0.013936,0.00063561,0.1151,0.12745,0.12039,0.041592,0.057851,0.12706,0.10691,0.072157
0.0073163,0.048757,0.013104,0.013936,0.072157,0.1151,0.12745,0.10171,0.041592,0.057851,0.12706,0.065882
0,0.0073163,0.048757,0.013104,0.065882,0.072157,0.1151,0.15995,0.10171,0.041592,0.057851,0.054706
0,0,0.0073163,0.048757,0.054706,0.065882,0.072157,0.098861,0.15995,0.10171,0.041592,0.043137
0.13718,0,0,0.0073163,0.043137,0.054706,0.065882,0.026825,0.098861,0.15995,0.10171,0.032353
0,0.13718,0,0,0.032353,0.043137,0.054706,0.0027208,0.026825,0.098861,0.15995,0.040196
0,0,0.13718,0,0.040196,0.032353,0.043137,0.021043,0.0027208,0.026825,0.098861,0.038235
0,0,0,0.13718,0.038235,0.040196,0.032353,0.18827,0.021043,0.0027208,0.026825,0.039216
0.037872,0,0,0,0.039216,0.038235,0.040196,0.040736,0.18827,0.021043,0.0027208,0.042157
0.018817,0.037872,0,0,0.042157,0.039216,0.038235,0.019221,0.040736,0.18827,0.021043,0.051176
0,0.018817,0.037872,0,0.051176,0.042157,0.039216,0.02847,0.019221,0.040736,0.18827,0.062745
0.0051856,0,0.018817,0.037872,0.062745,0.051176,0.042157,0.022458,0.02847,0.019221,0.040736,0.064314
0,0.0051856,0,0.018817,0.064314,0.062745,0.051176,0.0897,0.022458,0.02847,0.019221,0.052353
0.10802,0,0.0051856,0,0.052353,0.064314,0.062745,0.030961,0.0897,0.022458,0.02847,0.042157
0.11305,0.10802,0,0.0051856,0.042157,0.052353,0.064314,0.031652,0.030961,0.0897,0.022458,0.054706
0,0.11305,0.10802,0,0.054706,0.042157,0.052353,0.31254,0.031652,0.030961,0.0897,0.094118
0,0,0.11305,0.10802,0.094118,0.054706,0.042157,0.25326,0.31254,0.031652,0.030961,0.09098
0,0,0,0.11305,0.09098,0.094118,0.054706,0.30713,0.25326,0.31254,0.031652,0.089412
0.0012094,0,0,0,0.089412,0.09098,0.094118,0.15158,0.30713,0.25326,0.31254,0.064314
0.00071055,0.0012094,0,0,0.064314,0.089412,0.09098,0.15028,0.15158,0.30713,0.25326,0.043137
0.22805,0.00071055,0.0012094,0,0.043137,0.064314,0.089412,0.1174,0.15028,0.15158,0.30713,0.038235
0.081209,0.22805,0.00071055,0.0012094,0.038235,0.043137,0.064314,0.073869,0.1174,0.15028,0.15158,0.14686
0,0.081209,0.22805,0.00071055,0.14686,0.038235,0.043137,0.16737,0.073869,0.1174,0.15028,0.14686
0.062168,0,0.081209,0.22805,0.14686,0.14686,0.038235,0.072947,0.16737,0.073869,0.1174,0.17471
0.0099472,0.062168,0,0.081209,0.17471,0.14686,0.14686,0.083271,0.072947,0.16737,0.073869,0.18765
0,0.0099472,0.062168,0,0.18765,0.17471,0.14686,0.11941,0.083271,0.072947,0.16737,0.1098
0.0038344,0,0.0099472,0.062168,0.1098,0.18765,0.17471,0.057588,0.11941,0.083271,0.072947,0.075294
0,0.0038344,0,0.0099472,0.075294,0.1098,0.18765,0.098938,0.057588,0.11941,0.083271,0.058627
0.0045486,0,0.0038344,0,0.058627,0.075294,0.1098,0.19861,0.098938,0.057588,0.11941,0.044118
0.029532,0.0045486,0,0.0038344,0.044118,0.058627,0.075294,0.079804,0.19861,0.098938,0.057588,0.035294
0,0.029532,0.0045486,0,0.035294,0.044118,0.058627,0.27906,0.079804,0.19861,0.098938,0.035294
0.040682,0,0.029532,0.0045486,0.035294,0.035294,0.044118,0.078839,0.27906,0.079804,0.19861,0.031373
0.0030666,0.040682,0,0.029532,0.031373,0.035294,0.035294,0.067857,0.078839,0.27906,0.079804,0.031373
0,0.0030666,0.040682,0,0.031373,0.031373,0.035294,0.35386,0.067857,0.078839,0.27906,0.027451
0.0001896,0,0.0030666,0.040682,0.027451,0.031373,0.031373,0.27161,0.35386,0.067857,0.078839,0.023333
0.0001896,0.0001896,0,0.0030666,0.023333,0.027451,0.031373,0.24016,0.27161,0.35386,0.067857,0.02098
0,0.0001896,0.0001896,0,0.02098,0.023333,0.027451,0.29905,0.24016,0.27161,0.35386,0.018863
0,0,0.0001896,0.0001896,0.018863,0.02098,0.023333,0.34464,0.29905,0.24016,0.27161,0.01749
0,0,0,0.0001896,0.01749,0.018863,0.02098,0.17024,0.34464,0.29905,0.24016,0.016471
0.023591,0,0,0,0.016471,0.01749,0.018863,0.10806,0.17024,0.34464,0.29905,0.015784
0,0.023591,0,0,0.015784,0.016471,0.01749,0.29438,0.10806,0.17024,0.34464,0.015784
0,0,0.023591,0,0.015784,0.015784,0.016471,0.30848,0.29438,0.10806,0.17024,0.015451
0.082534,0,0,0.023591,0.015451,0.015784,0.015784,0.12553,0.30848,0.29438,0.10806,0.016824
0,0.082534,0,0,0.016824,0.015451,0.015784,0.33552,0.12553,0.30848,0.29438,0.035294
0,0,0.082534,0,0.035294,0.016824,0.015451,0.32501,0.33552,0.12553,0.30848,0.030392
0,0,0,0.082534,0.030392,0.035294,0.016824,0.21562,0.32501,0.33552,0.12553,0.022941
0.075385,0,0,0,0.022941,0.030392,0.035294,0.10204,0.21562,0.32501,0.33552,0.036078
0.070079,0.075385,0,0,0.036078,0.022941,0.030392,0.03559,0.10204,0.21562,0.32501,0.041765
0,0.070079,0.075385,0,0.041765,0.036078,0.022941,0.31346,0.03559,0.10204,0.21562,0.052353
0.0045486,0,0.070079,0.075385,0.052353,0.041765,0.036078,0.25991,0.31346,0.03559,0.10204,0.041176
0,0.0045486,0,0.070079,0.041176,0.052353,0.041765,0.17432,0.25991,0.31346,0.03559,0.034314
0.034298,0,0.0045486,0,0.034314,0.041176,0.052353,0.15024,0.17432,0.25991,0.31346,0.029412
0,0.034298,0,0.0045486,0.029412,0.034314,0.041176,0.23717,0.15024,0.17432,0.25991,0.022941
0,0,0.034298,0,0.022941,0.029412,0.034314,0.42368,0.23717,0.15024,0.17432,0.019569
0.27606,0,0,0.034298,0.019569,0.022941,0.029412,0.20576,0.42368,0.23717,0.15024,0.026471
0.0013218,0.27606,0,0,0.026471,0.019569,0.022941,0.3778,0.20576,0.42368,0.23717,0.1451
0,0.0013218,0.27606,0,0.1451,0.026471,0.019569,0.21464,0.3778,0.20576,0.42368,0.14686
0.000948,0,0.0013218,0.27606,0.14686,0.1451,0.026471,0.15428,0.21464,0.3778,0.20576,0.18765
0.025813,0.000948,0,0.0013218,0.18765,0.14686,0.1451,0.21495,0.15428,0.21464,0.3778,0.16667
8.8931e-05,0.025813,0.000948,0,0.16667,0.18765,0.14686,0.19791,0.21495,0.15428,0.21464,0.06902
0.18072,8.8931e-05,0.025813,0.000948,0.06902,0.16667,0.18765,0.057994,0.19791,0.21495,0.15428,0.065882
0.04967,0.18072,8.8931e-05,0.025813,0.065882,0.06902,0.16667,0.14463,0.057994,0.19791,0.21495,0.1151
0.034654,0.04967,0.18072,8.8931e-05,0.1151,0.065882,0.06902,0.079113,0.14463,0.057994,0.19791,0.11157
0.4307,0.034654,0.04967,0.18072,0.11157,0.1151,0.065882,0.1109,0.079113,0.14463,0.057994,0.1151
0.021794,0.4307,0.034654,0.04967,0.1151,0.11157,0.1151,0.38951,0.1109,0.079113,0.14463,0.34706
0,0.021794,0.4307,0.034654,0.34706,0.1151,0.11157,0.43394,0.38951,0.1109,0.079113,0.41961
0,0,0.021794,0.4307,0.41961,0.34706,0.1151,0.1075,0.43394,0.38951,0.1109,0.3098
0.0005688,0,0,0.021794,0.3098,0.41961,0.34706,0.15464,0.1075,0.43394,0.38951,0.18
0.0081492,0.0005688,0,0,0.18,0.3098,0.41961,0.13988,0.15464,0.1075,0.43394,0.076863
0.0034805,0.0081492,0.0005688,0,0.076863,0.18,0.3098,0.20525,0.13988,0.15464,0.1075,0.052353
0.010158,0.0034805,0.0081492,0.0005688,0.052353,0.076863,0.18,0.62392,0.20525,0.13988,0.15464,0.041176
0,0.010158,0.0034805,0.0081492,0.041176,0.052353,0.076863,0.60855,0.62392,0.20525,0.13988,0.031373
0,0,0.010158,0.0034805,0.031373,0.041176,0.052353,0.26353,0.60855,0.62392,0.20525,0.02549
0,0,0,0.010158,0.02549,0.031373,0.041176,0.1696,0.26353,0.60855,0.62392,0.022157
0.09463,0,0,0,0.022157,0.02549,0.031373,0.067868,0.1696,0.26353,0.60855,0.020196
0.036902,0.09463,0,0,0.020196,0.022157,0.02549,0.22179,0.067868,0.1696,0.26353,0.027843
0.046565,0.036902,0.09463,0,0.027843,0.020196,0.022157,0.10642,0.22179,0.067868,0.1696,0.041176
0.0011701,0.046565,0.036902,0.09463,0.041176,0.027843,0.020196,0.46068,0.10642,0.22179,0.067868,0.057255
0,0.0011701,0.046565,0.036902,0.057255,0.041176,0.027843,0.55551,0.46068,0.10642,0.22179,0.06
0,0,0.0011701,0.046565,0.06,0.057255,0.041176,0.42303,0.55551,0.46068,0.10642,0.05
0,0,0,0.0011701,0.05,0.06,0.057255,0.56262,0.42303,0.55551,0.46068,0.033333
0,0,0,0,0.033333,0.05,0.06,0.58665,0.56262,0.42303,0.55551,0.021373
0,0,0,0,0.021373,0.033333,0.05,0.65621,0.58665,0.56262,0.42303,0.017843
0,0,0,0,0.017843,0.021373,0.033333,0.40569,0.65621,0.58665,0.56262,0.016118
0.023181,0,0,0,0.016118,0.017843,0.021373,0.12322,0.40569,0.65621,0.58665,0.014745
0.031843,0.023181,0,0,0.014745,0.016118,0.017843,0.071027,0.12322,0.40569,0.65621,0.014745
0.053961,0.031843,0.023181,0,0.014745,0.014745,0.016118,0.040802,0.071027,0.12322,0.40569,0.016824
0,0.053961,0.031843,0.023181,0.016824,0.014745,0.014745,0.17255,0.040802,0.071027,0.12322,0.02098
0,0,0.053961,0.031843,0.02098,0.016824,0.014745,0.37678,0.17255,0.040802,0.071027,0.028431
0,0,0,0.053961,0.028431,0.02098,0.016824,0.60882,0.37678,0.17255,0.040802,0.021765
0.00078142,0,0,0,0.021765,0.028431,0.02098,0.21667,0.60882,0.37678,0.17255,0.017157
0.072503,0.00078142,0,0,0.017157,0.021765,0.028431,0.11298,0.21667,0.60882,0.37678,0.017157
0.02786,0.072503,0.00078142,0,0.017157,0.017157,0.021765,0.19039,0.11298,0.21667,0.60882,0.022941
0.054631,0.02786,0.072503,0.00078142,0.022941,0.017157,0.017157,0.20544,0.19039,0.11298,0.21667,0.02549
0.08618,0.054631,0.02786,0.072503,0.02549,0.022941,0.017157,0.19803,0.20544,0.19039,0.11298,0.027451
0.25588,0.08618,0.054631,0.02786,0.027451,0.02549,0.022941,0.1588,0.19803,0.20544,0.19039,0.092549
0.024837,0.25588,0.08618,0.054631,0.092549,0.027451,0.02549,0.18429,0.1588,0.19803,0.20544,0.2451
0,0.024837,0.25588,0.08618,0.2451,0.092549,0.027451,0.61812,0.18429,0.1588,0.19803,0.21373
0,0,0.024837,0.25588,0.21373,0.2451,0.092549,0.62452,0.61812,0.18429,0.1588,0.17471
0,0,0,0.024837,0.17471,0.21373,0.2451,0.64502,0.62452,0.61812,0.18429,0.11333
0,0,0,0,0.11333,0.17471,0.21373,0.73682,0.64502,0.62452,0.61812,0.053529
0,0,0,0,0.053529,0.11333,0.17471,0.62818,0.73682,0.64502,0.62452,0.037255
0,0,0,0,0.037255,0.053529,0.11333,0.68114,0.62818,0.73682,0.64502,0.02549
0.023144,0,0,0,0.02549,0.037255,0.053529,0.36626,0.68114,0.62818,0.73682,0.018529
0,0.023144,0,0,0.018529,0.02549,0.037255,0.39687,0.36626,0.68114,0.62818,0.017843
0,0,0.023144,0,0.017843,0.018529,0.02549,0.65877,0.39687,0.36626,0.68114,0.014745
0,0,0,0.023144,0.014745,0.017843,0.018529,0.54081,0.65877,0.39687,0.36626,0.013373
0,0,0,0,0.013373,0.014745,0.017843,0.6835,0.54081,0.65877,0.39687,0.012353
0,0,0,0,0.012353,0.013373,0.014745,0.64502,0.6835,0.54081,0.65877,0.011471
0,0,0,0,0.011471,0.012353,0.013373,0.68473,0.64502,0.6835,0.54081,0.010588
0,0,0,0,0.010588,0.011471,0.012353,0.71461,0.68473,0.64502,0.6835,0.01
0,0,0,0,0.01,0.010588,0.011471,0.63413,0.71461,0.68473,0.64502,0.0097059
0,0,0,0,0.0097059,0.01,0.010588,0.6188,0.63413,0.71461,0.68473,0.0091177
0,0,0,0,0.0091177,0.0097059,0.01,0.70434,0.6188,0.63413,0.71461,0.0088235
0,0,0,0,0.0088235,0.0091177,0.0097059,0.38996,0.70434,0.6188,0.63413,0.0082353
0,0,0,0,0.0082353,0.0088235,0.0091177,0.35861,0.38996,0.70434,0.6188,0.0079412
0,0,0,0,0.0079412,0.0082353,0.0088235,0.49163,0.35861,0.38996,0.70434,0.0076471
0,0,0,0,0.0076471,0.0079412,0.0082353,0.33764,0.49163,0.35861,0.38996,0.0074118
0.0041694,0,0,0,0.0074118,0.0076471,0.0079412,0.43717,0.33764,0.49163,0.35861,0.0070588
0,0.0041694,0,0,0.0070588,0.0074118,0.0076471,0.68857,0.43717,0.33764,0.49163,0.0069019
0,0,0.0041694,0,0.0069019,0.0070588,0.0074118,0.23229,0.68857,0.43717,0.33764,0.0065686
0.006441,0,0,0.0041694,0.0065686,0.0069019,0.0070588,0.47205,0.23229,0.68857,0.43717,0.0063529
0.10688,0.006441,0,0,0.0063529,0.0065686,0.0069019,0.1096,0.47205,0.23229,0.68857,0.011333
0.11019,0.10688,0.006441,0,0.011333,0.0063529,0.0065686,0.12988,0.1096,0.47205,0.23229,0.018471
0.067785,0.11019,0.10688,0.006441,0.018471,0.011333,0.0063529,0.28037,0.12988,0.1096,0.47205,0.020588
0.0007584,0.067785,0.11019,0.10688,0.020588,0.018471,0.011333,0.20608,0.28037,0.12988,0.1096,0.032353
0.072271,0.0007584,0.067785,0.11019,0.032353,0.020588,0.018471,0.41455,0.20608,0.28037,0.12988,0.021373
0,0.072271,0.0007584,0.067785,0.021373,0.032353,0.020588,0.75951,0.41455,0.20608,0.28037,0.049412
0,0,0.072271,0.0007584,0.049412,0.021373,0.032353,0.80611,0.75951,0.41455,0.20608,0.029804
0,0,0,0.072271,0.029804,0.049412,0.021373,0.73178,0.80611,0.75951,0.41455,0.022941
0,0,0,0,0.022941,0.029804,0.049412,0.78405,0.73178,0.80611,0.75951,0.02
0,0,0,0,0.02,0.022941,0.029804,0.80692,0.78405,0.73178,0.80611,0.01749
0.0031866,0,0,0,0.01749,0.02,0.022941,0.70557,0.80692,0.78405,0.73178,0.010882
0.089463,0.0031866,0,0,0.010882,0.01749,0.02,0.41978,0.70557,0.80692,0.78405,0.0094118
0.013621,0.089463,0.0031866,0,0.0094118,0.010882,0.01749,0.47625,0.41978,0.70557,0.80692,0.011765
0.062361,0.013621,0.089463,0.0031866,0.011765,0.0094118,0.010882,0.21161,0.47625,0.41978,0.70557,0.013039
0.044737,0.062361,0.013621,0.089463,0.013039,0.011765,0.0094118,0.17875,0.21161,0.47625,0.41978,0.019157
0.12976,0.044737,0.062361,0.013621,0.019157,0.013039,0.011765,0.20764,0.17875,0.21161,0.47625,0.029804
