0.41952,-0.026482,0.016777,0.090315,0.22009,0.43638,0.14222
0.63057,0.14222,-0.026482,0.016777,0.090315,0.22009,0.43638
-0.36091,0.43638,0.14222,-0.026482,0.016777,0.090315,0.79109
-0.38647,0.79109,0.43638,0.14222,-0.026482,0.016777,0.85165
-0.38647,0.85165,0.79109,0.43638,0.14222,-0.026482,0.63104
-0.38647,0.63104,0.85165,0.79109,0.43638,0.14222,0.26334
-0.38647,0.26334,0.63104,0.85165,0.79109,0.43638,-0.00052658
-0.38647,-0.00052658,0.26334,0.63104,0.85165,0.79109,-0.078391
-0.38647,-0.078391,-0.00052658,0.26334,0.63104,0.85165,-0.11646
0.11983,-0.11646,-0.078391,-0.00052658,0.26334,0.63104,-0.14674
0.30901,-0.14674,-0.11646,-0.078391,-0.00052658,0.26334,-0.14674
0.7921,-0.14674,-0.14674,-0.11646,-0.078391,-0.00052658,-0.10088
-0.38647,-0.10088,-0.14674,-0.14674,-0.11646,-0.078391,-0.009179
-0.38647,-0.009179,-0.10088,-0.14674,-0.14674,-0.11646,0.1552
-0.38647,0.1552,-0.009179,-0.10088,-0.14674,-0.14674,0.0081243
-0.3694,0.0081243,0.1552,-0.009179,-0.10088,-0.14674,-0.093531
1.1971,-0.093531,0.0081243,0.1552,-0.009179,-0.10088,-0.093531
0.22202,-0.093531,-0.093531,0.0081243,0.1552,-0.009179,0.034078
0.80672,0.034078,-0.093531,-0.093531,0.0081243,0.1552,0.090315
1.4958,0.090315,0.034078,-0.093531,-0.093531,0.0081243,0.13357
5.2021,0.13357,0.090315,0.034078,-0.093531,-0.093531,1.5697
0.156,1.5697,0.13357,0.090315,0.034078,-0.093531,4.9352
-0.38647,4.9352,1.5697,0.13357,0.090315,0.034078,4.243
-0.38647,4.243,4.9352,1.5697,0.13357,0.090315,3.3822
-0.38647,3.3822,4.243,4.9352,1.5697,0.13357,2.0283
-0.38647,2.0283,3.3822,4.243,4.9352,1.5697,0.7089
-0.38647,0.7089,2.0283,3.3822,4.243,4.9352,0.34986
-0.38647,0.34986,0.7089,2.0283,3.3822,4.243,0.090315
0.11903,0.090315,0.34986,0.7089,2.0283,3.3822,-0.06325
-0.38647,-0.06325,0.090315,0.34986,0.7089,2.0283,-0.078391
-0.38647,-0.078391,-0.06325,0.090315,0.34986,0.7089,-0.14674
-0.38647,-0.14674,-0.078391,-0.06325,0.090315,0.34986,-0.17702
-0.38647,-0.17702,-0.14674,-0.078391,-0.06325,0.090315,-0.19951
-0.38647,-0.19951,-0.17702,-0.14674,-0.078391,-0.06325,-0.21898
-0.38647,-0.21898,-0.19951,-0.17702,-0.14674,-0.078391,-0.23844
-0.38647,-0.23844,-0.21898,-0.19951,-0.17702,-0.14674,-0.25142
-0.38647,-0.25142,-0.23844,-0.21898,-0.19951,-0.17702,-0.25791
-0.38647,-0.25791,-0.25142,-0.23844,-0.21898,-0.19951,-0.27089
-0.38647,-0.27089,-0.25791,-0.25142,-0.23844,-0.21898,-0.27738
-0.38647,-0.27738,-0.27089,-0.25791,-0.25142,-0.23844,-0.29035
-0.38647,-0.29035,-0.27738,-0.27089,-0.25791,-0.25142,-0.29684
-0.38647,-0.29684,-0.29035,-0.27738,-0.27089,-0.25791,-0.30333
-0.38647,-0.30333,-0.29684,-0.29035,-0.27738,-0.27089,-0.30852
-0.2954,-0.30852,-0.30333,-0.29684,-0.29035,-0.27738,-0.31631
-0.38647,-0.31631,-0.30852,-0.30333,-0.29684,-0.29035,-0.31977
-0.38647,-0.31977,-0.31631,-0.30852,-0.30333,-0.29684,-0.32712
-0.24579,-0.32712,-0.31977,-0.31631,-0.30852,-0.30333,-0.33188
1.948,-0.33188,-0.32712,-0.31977,-0.31631,-0.30852,-0.22201
2.0203,-0.22201,-0.33188,-0.32712,-0.31977,-0.31631,-0.064549
1.094,-0.064549,-0.22201,-0.33188,-0.32712,-0.31977,-0.01783
-0.3699,-0.01783,-0.064549,-0.22201,-0.33188,-0.32712,0.24172
1.192,0.24172,-0.01783,-0.064549,-0.22201,-0.33188,-0.00052658
-0.38647,-0.00052658,0.24172,-0.01783,-0.064549,-0.22201,0.61806
-0.38647,0.61806,-0.00052658,0.24172,-0.01783,-0.064549,0.18548
-0.38647,0.18548,0.61806,-0.00052658,0.24172,-0.01783,0.034078
-0.38647,0.034078,0.18548,0.61806,-0.00052658,0.24172,-0.030807
-0.38647,-0.030807,0.034078,0.18548,0.61806,-0.00052658,-0.086177
-0.31687,-0.086177,-0.030807,0.034078,0.18548,0.61806,-0.23196
1.5675,-0.23196,-0.086177,-0.030807,0.034078,0.18548,-0.2644
-0.088971,-0.2644,-0.23196,-0.086177,-0.030807,0.034078,-0.21249
0.97555,-0.21249,-0.2644,-0.23196,-0.086177,-0.030807,-0.18437
0.59063,-0.18437,-0.21249,-0.2644,-0.23196,-0.086177,-0.049409
2.4476,-0.049409,-0.18437,-0.21249,-0.2644,-0.23196,0.18548
-0.2823,0.18548,-0.049409,-0.18437,-0.21249,-0.2644,0.52722
-0.31086,0.52722,0.18548,-0.049409,-0.18437,-0.21249,0.50126
0.20016,0.50126,0.52722,0.18548,-0.049409,-0.18437,0.47963
-0.38647,0.47963,0.50126,0.52722,0.18548,-0.049409,0.22009
-0.38647,0.22009,0.47963,0.50126,0.52722,0.18548,-0.078391
-0.38647,-0.078391,0.22009,0.47963,0.50126,0.52722,-0.206
-0.35564,-0.206,-0.078391,0.22009,0.47963,0.50126,-0.25142
0.60528,-0.25142,-0.206,-0.078391,0.22009,0.47963,-0.27089
-0.36162,-0.27089,-0.25142,-0.206,-0.078391,0.22009,-0.25142
1.8419,-0.25142,-0.27089,-0.25142,-0.206,-0.078391,-0.2644
0.22678,-0.2644,-0.25142,-0.27089,-0.25142,-0.206,-0.206
0.67536,-0.206,-0.2644,-0.25142,-0.27089,-0.25142,-0.13895
-0.38647,-0.13895,-0.206,-0.2644,-0.25142,-0.27089,0.0081243
-0.38647,0.0081243,-0.13895,-0.206,-0.2644,-0.25142,-0.12381
-0.30202,-0.12381,0.0081243,-0.13895,-0.206,-0.2644,-0.19173
-0.38647,-0.19173,-0.12381,0.0081243,-0.13895,-0.206,-0.25791
-0.38647,-0.25791,-0.19173,-0.12381,0.0081243,-0.13895,-0.29684
0.77425,-0.29684,-0.25791,-0.19173,-0.12381,0.0081243,-0.31112
-0.32626,-0.31112,-0.29684,-0.25791,-0.19173,-0.12381,-0.29684
0.15666,-0.29684,-0.31112,-0.29684,-0.25791,-0.19173,-0.30333
0.58831,-0.30333,-0.29684,-0.31112,-0.29684,-0.25791,-0.30333
-0.38647,-0.30333,-0.30333,-0.29684,-0.31112,-0.29684,-0.25791
-0.254,-0.25791,-0.30333,-0.30333,-0.29684,-0.31112,-0.28386
-0.38647,-0.28386,-0.25791,-0.30333,-0.30333,-0.29684,-0.30852
-0.23496,-0.30852,-0.28386,-0.25791,-0.30333,-0.30333,-0.32972
-0.38632,-0.32972,-0.30852,-0.28386,-0.25791,-0.30333,-0.34226
-0.38647,-0.34226,-0.32972,-0.30852,-0.28386,-0.25791,-0.35264
0.54739,-0.35264,-0.34226,-0.32972,-0.30852,-0.28386,-0.36
-0.12098,-0.36,-0.35264,-0.34226,-0.32972,-0.30852,-0.36
2.3199,-0.36,-0.36,-0.35264,-0.34226,-0.32972,-0.35005
-0.14982,-0.35005,-0.36,-0.36,-0.35264,-0.34226,-0.15409
-0.36908,-0.15409,-0.35005,-0.36,-0.36,-0.35264,-0.15409
1.184,-0.15409,-0.15409,-0.35005,-0.36,-0.36,-0.21898
2.8695,-0.21898,-0.15409,-0.15409,-0.35005,-0.36,-0.13895
-0.022191,-0.13895,-0.21898,-0.15409,-0.15409,-0.35005,0.3066
-0.38647,0.3066,-0.13895,-0.21898,-0.15409,-0.15409,0.19846
-0.38647,0.19846,0.3066,-0.13895,-0.21898,-0.15409,0.051382
-0.35003,0.051382,0.19846,0.3066,-0.13895,-0.21898,-0.086177
0.13756,-0.086177,0.051382,0.19846,0.3066,-0.13895,-0.24493
-0.084061,-0.24493,-0.086177,0.051382,0.19846,0.3066,-0.29035
2.6719,-0.29035,-0.24493,-0.086177,0.051382,0.19846,-0.28386
4.5211,-0.28386,-0.29035,-0.24493,-0.086177,0.051382,-0.13895
-0.024942,-0.13895,-0.28386,-0.29035,-0.24493,-0.086177,1.6649
-0.37283,1.6649,-0.13895,-0.28386,-0.29035,-0.24493,1.6779
0.28374,1.6779,1.6649,-0.13895,-0.28386,-0.29035,1.3621
-0.38647,1.3621,1.6779,1.6649,-0.13895,-0.28386,1.1198
-0.33348,1.1198,1.3621,1.6779,1.6649,-0.13895,0.60508
1.7753,0.60508,1.1198,1.3621,1.6779,1.6649,0.37149
0.66338,0.37149,0.60508,1.1198,1.3621,1.6779,0.1552
0.50133,0.1552,0.37149,0.60508,1.1198,1.3621,0.090315
-0.38647,0.090315,0.1552,0.37149,0.60508,1.1198,0.52722
-0.2921,0.52722,0.090315,0.1552,0.37149,0.60508,0.13357
-0.30382,0.13357,0.52722,0.090315,0.1552,0.37149,-0.070604
-0.38647,-0.070604,0.13357,0.52722,0.090315,0.1552,-0.18437
-0.34879,-0.18437,-0.070604,0.13357,0.52722,0.090315,-0.22547
0.31767,-0.22547,-0.18437,-0.070604,0.13357,0.52722,-0.2644
-0.38647,-0.2644,-0.22547,-0.18437,-0.070604,0.13357,-0.16923
-0.25731,-0.16923,-0.2644,-0.22547,-0.18437,-0.070604,-0.22547
-0.38647,-0.22547,-0.16923,-0.2644,-0.22547,-0.18437,-0.27738
-0.37404,-0.27738,-0.22547,-0.16923,-0.2644,-0.22547,-0.30722
0.94654,-0.30722,-0.27738,-0.22547,-0.16923,-0.2644,-0.31501
0.18649,-0.31501,-0.30722,-0.27738,-0.22547,-0.16923,-0.21898
-0.34093,-0.21898,-0.31501,-0.30722,-0.27738,-0.22547,-0.06325
0.62221,-0.06325,-0.21898,-0.31501,-0.30722,-0.27738,0.17683
-0.088281,0.17683,-0.06325,-0.21898,-0.31501,-0.30722,0.37149
-0.31695,0.37149,0.17683,-0.06325,-0.21898,-0.31501,0.43638
0.34711,0.43638,0.37149,0.17683,-0.06325,-0.21898,0.042731
0.39223,0.042731,0.43638,0.37149,0.17683,-0.06325,0.17683
-0.38647,0.17683,0.042731,0.43638,0.37149,0.17683,0.13357
-0.38647,0.13357,0.17683,0.042731,0.43638,0.37149,0.068685
-0.29706,0.068685,0.13357,0.17683,0.042731,0.43638,-0.026482
-0.2887,-0.026482,0.068685,0.13357,0.17683,0.042731,-0.13895
-0.15466,-0.13895,-0.026482,0.068685,0.13357,0.17683,-0.23196
-0.38647,-0.23196,-0.13895,-0.026482,0.068685,0.13357,-0.27089
-0.28296,-0.27089,-0.23196,-0.13895,-0.026482,0.068685,-0.29684
-0.25204,-0.29684,-0.27089,-0.23196,-0.13895,-0.026482,-0.31371
-0.38647,-0.31371,-0.29684,-0.27089,-0.23196,-0.13895,-0.32712
1.0056,-0.32712,-0.31371,-0.29684,-0.27089,-0.23196,-0.33534
0.2687,-0.33534,-0.32712,-0.31371,-0.29684,-0.27089,-0.20081
-0.38647,-0.20081,-0.33534,-0.32712,-0.31371,-0.29684,-0.18437
-0.37322,-0.18437,-0.20081,-0.33534,-0.32712,-0.31371,-0.23844
-0.38647,-0.23844,-0.18437,-0.20081,-0.33534,-0.32712,-0.30333
-0.11401,-0.30333,-0.23844,-0.18437,-0.20081,-0.33534,-0.33794
6.3398,-0.33794,-0.30333,-0.23844,-0.18437,-0.20081,-0.27694
-0.26073,-0.27694,-0.33794,-0.30333,-0.23844,-0.18437,0.98142
-0.38647,0.98142,-0.27694,-0.33794,-0.30333,-0.23844,0.79109
-0.38647,0.79109,0.98142,-0.27694,-0.33794,-0.30333,0.7089
0.36078,0.7089,0.79109,0.98142,-0.27694,-0.33794,0.43638
-0.38572,0.43638,0.7089,0.79109,0.98142,-0.27694,0.11194
-0.33058,0.11194,0.43638,0.7089,0.79109,0.98142,-0.00052658
-0.38647,-0.00052658,0.11194,0.43638,0.7089,0.79109,-0.026482
0.032746,-0.026482,-0.00052658,0.11194,0.43638,0.7089,-0.086177
0.92014,-0.086177,-0.026482,-0.00052658,0.11194,0.43638,-0.18697
-0.38647,-0.18697,-0.086177,-0.026482,-0.00052658,0.11194,0.22874
-0.37809,0.22874,-0.18697,-0.086177,-0.026482,-0.00052658,-0.086177
-0.26725,-0.086177,0.22874,-0.18697,-0.086177,-0.026482,-0.22547
-0.21376,-0.22547,-0.086177,0.22874,-0.18697,-0.086177,-0.27738
0.59059,-0.27738,-0.22547,-0.086177,0.22874,-0.18697,-0.29035
-0.046269,-0.29035,-0.27738,-0.22547,-0.086177,0.22874,-0.27738
-0.38647,-0.27738,-0.29035,-0.27738,-0.22547,-0.086177,-0.27738
0.062858,-0.27738,-0.27738,-0.29035,-0.27738,-0.22547,-0.29684
-0.38647,-0.29684,-0.27738,-0.27738,-0.29035,-0.27738,-0.30333
-0.3103,-0.30333,-0.29684,-0.27738,-0.27738,-0.29035,-0.31112
-0.38647,-0.31112,-0.30333,-0.29684,-0.27738,-0.27738,-0.33188
-0.38647,-0.33188,-0.31112,-0.30333,-0.29684,-0.27738,-0.34356
-0.38647,-0.34356,-0.33188,-0.31112,-0.30333,-0.29684,-0.35135
-0.38647,-0.35135,-0.34356,-0.33188,-0.31112,-0.30333,-0.35697
